SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/73/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.163e+00     3.917e-02  
T     =       5.841s    1062584987643337.750s  

RSS   =    9.440e-04
SD    =    5.610e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.019e+00    1.885e-02
    2       2.000s     8.732e-01     8.647e-01   -8.497e-03
    3       3.000s     7.481e-01     7.348e-01   -1.328e-02
    4       4.000s     6.345e-01     6.253e-01   -9.177e-03
    5       5.000s     5.368e-01     5.331e-01   -3.733e-03
    6       6.000s     4.557e-01     4.554e-01   -2.792e-04
    7       7.000s     3.886e-01     3.899e-01    1.315e-03
    8       8.000s     3.323e-01     3.347e-01    2.370e-03
    9       9.000s     2.850e-01     2.882e-01    3.155e-03
   10      10.000s     2.457e-01     2.490e-01    3.276e-03
   11      11.000s     2.129e-01     2.160e-01    3.051e-03
   12      12.000s     1.851e-01     1.882e-01    3.116e-03
   13      13.000s     1.614e-01     1.647e-01    3.318e-03
   14      14.000s     1.418e-01     1.450e-01    3.140e-03
   15      15.000s     1.256e-01     1.283e-01    2.731e-03
   16      16.000s     1.117e-01     1.143e-01    2.566e-03
   17      17.000s     9.995e-02     1.025e-01    2.524e-03
   18      18.000s     9.030e-02     9.251e-02    2.206e-03
   19      19.000s     8.237e-02     8.412e-02    1.746e-03
   20      20.000s     7.553e-02     7.704e-02    1.511e-03
   21      21.000s     6.974e-02     7.108e-02    1.341e-03
   22      22.000s     6.519e-02     6.606e-02    8.691e-04
   23      23.000s     6.155e-02     6.183e-02    2.799e-04
   24      24.000s     5.825e-02     5.826e-02    1.569e-05
   25      25.000s     5.535e-02     5.526e-02   -9.184e-05
   26      26.000s     5.345e-02     5.273e-02   -7.208e-04
   27      27.000s     5.279e-02     5.059e-02   -2.196e-03
   28      28.000s     5.304e-02     4.879e-02   -4.247e-03
   29      29.000s     5.377e-02     4.728e-02   -6.490e-03
   30      30.000s     5.467e-02     4.600e-02   -8.672e-03

============================================================

