SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/105/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.149e+00     6.683e-02  
T     =       5.498s    52942142425332.547s  

RSS   =    1.792e-03
SD    =    7.728e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.024e+00    2.442e-02
    2       2.000s     8.799e-01     8.652e-01   -1.472e-02
    3       3.000s     7.532e-01     7.324e-01   -2.074e-02
    4       4.000s     6.346e-01     6.217e-01   -1.285e-02
    5       5.000s     5.320e-01     5.295e-01   -2.582e-03
    6       6.000s     4.473e-01     4.525e-01    5.253e-03
    7       7.000s     3.790e-01     3.884e-01    9.404e-03
    8       8.000s     3.248e-01     3.349e-01    1.012e-02
    9       9.000s     2.818e-01     2.903e-01    8.487e-03
   10      10.000s     2.473e-01     2.532e-01    5.828e-03
   11      11.000s     2.191e-01     2.222e-01    3.120e-03
   12      12.000s     1.955e-01     1.963e-01    8.502e-04
   13      13.000s     1.756e-01     1.748e-01   -7.448e-04
   14      14.000s     1.585e-01     1.569e-01   -1.649e-03
   15      15.000s     1.440e-01     1.419e-01   -2.107e-03
   16      16.000s     1.318e-01     1.294e-01   -2.378e-03
   17      17.000s     1.215e-01     1.190e-01   -2.462e-03
   18      18.000s     1.126e-01     1.103e-01   -2.232e-03
   19      19.000s     1.048e-01     1.031e-01   -1.726e-03
   20      20.000s     9.818e-02     9.706e-02   -1.117e-03
   21      21.000s     9.251e-02     9.203e-02   -4.769e-04
   22      22.000s     8.766e-02     8.784e-02    1.832e-04
   23      23.000s     8.362e-02     8.435e-02    7.334e-04
   24      24.000s     8.045e-02     8.144e-02    9.817e-04
   25      25.000s     7.812e-02     7.901e-02    8.890e-04
   26      26.000s     7.643e-02     7.698e-02    5.531e-04
   27      27.000s     7.528e-02     7.530e-02    1.698e-05
   28      28.000s     7.463e-02     7.389e-02   -7.414e-04
   29      29.000s     7.438e-02     7.272e-02   -1.669e-03
   30      30.000s     7.439e-02     7.174e-02   -2.654e-03

============================================================

