SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/338/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.215e+00     2.882e-02  
T     =       5.037s    264151673184903.531s  

RSS   =    1.824e-03
SD    =    7.796e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.025e+00    2.525e-02
    2       2.000s     8.614e-01     8.458e-01   -1.555e-02
    3       3.000s     7.191e-01     6.987e-01   -2.037e-02
    4       4.000s     5.898e-01     5.781e-01   -1.173e-02
    5       5.000s     4.814e-01     4.792e-01   -2.226e-03
    6       6.000s     3.937e-01     3.981e-01    4.377e-03
    7       7.000s     3.241e-01     3.316e-01    7.521e-03
    8       8.000s     2.698e-01     2.771e-01    7.355e-03
    9       9.000s     2.271e-01     2.324e-01    5.308e-03
   10      10.000s     1.924e-01     1.957e-01    3.390e-03
   11      11.000s     1.633e-01     1.657e-01    2.377e-03
   12      12.000s     1.392e-01     1.410e-01    1.862e-03
   13      13.000s     1.192e-01     1.208e-01    1.659e-03
   14      14.000s     1.023e-01     1.043e-01    1.936e-03
   15      15.000s     8.832e-02     9.069e-02    2.368e-03
   16      16.000s     7.717e-02     7.955e-02    2.377e-03
   17      17.000s     6.837e-02     7.041e-02    2.040e-03
   18      18.000s     6.106e-02     6.292e-02    1.861e-03
   19      19.000s     5.493e-02     5.678e-02    1.848e-03
   20      20.000s     5.013e-02     5.175e-02    1.615e-03
   21      21.000s     4.647e-02     4.762e-02    1.146e-03
   22      22.000s     4.350e-02     4.423e-02    7.304e-04
   23      23.000s     4.109e-02     4.146e-02    3.693e-04
   24      24.000s     3.931e-02     3.918e-02   -1.264e-04
   25      25.000s     3.800e-02     3.732e-02   -6.880e-04
   26      26.000s     3.704e-02     3.579e-02   -1.254e-03
   27      27.000s     3.677e-02     3.453e-02   -2.240e-03
   28      28.000s     3.767e-02     3.350e-02   -4.163e-03
   29      29.000s     3.961e-02     3.266e-02   -6.951e-03
   30      30.000s     4.206e-02     3.197e-02   -1.009e-02

============================================================

