SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/227/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.203e+00     1.873e-02  
T     =       5.581s    726899995187566.500s  

RSS   =    1.648e-03
SD    =    7.411e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.025e+00    2.476e-02
    2       2.000s     8.707e-01     8.597e-01   -1.097e-02
    3       3.000s     7.396e-01     7.218e-01   -1.785e-02
    4       4.000s     6.192e-01     6.064e-01   -1.279e-02
    5       5.000s     5.153e-01     5.100e-01   -5.285e-03
    6       6.000s     4.297e-01     4.294e-01   -2.925e-04
    7       7.000s     3.603e-01     3.620e-01    1.712e-03
    8       8.000s     3.029e-01     3.057e-01    2.836e-03
    9       9.000s     2.544e-01     2.586e-01    4.265e-03
   10      10.000s     2.139e-01     2.193e-01    5.372e-03
   11      11.000s     1.807e-01     1.864e-01    5.640e-03
   12      12.000s     1.533e-01     1.589e-01    5.548e-03
   13      13.000s     1.304e-01     1.359e-01    5.454e-03
   14      14.000s     1.116e-01     1.167e-01    5.058e-03
   15      15.000s     9.635e-02     1.006e-01    4.252e-03
   16      16.000s     8.372e-02     8.717e-02    3.457e-03
   17      17.000s     7.307e-02     7.594e-02    2.873e-03
   18      18.000s     6.431e-02     6.656e-02    2.250e-03
   19      19.000s     5.718e-02     5.871e-02    1.529e-03
   20      20.000s     5.118e-02     5.215e-02    9.730e-04
   21      21.000s     4.610e-02     4.667e-02    5.716e-04
   22      22.000s     4.207e-02     4.209e-02    1.671e-05
   23      23.000s     3.892e-02     3.826e-02   -6.663e-04
   24      24.000s     3.617e-02     3.505e-02   -1.115e-03
   25      25.000s     3.372e-02     3.238e-02   -1.341e-03
   26      26.000s     3.200e-02     3.014e-02   -1.858e-03
   27      27.000s     3.128e-02     2.827e-02   -3.017e-03
   28      28.000s     3.144e-02     2.670e-02   -4.734e-03
   29      29.000s     3.233e-02     2.539e-02   -6.932e-03
   30      30.000s     3.403e-02     2.430e-02   -9.729e-03

============================================================

