SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/45/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.208e+00     2.954e-02  
T     =       5.645s    232289850529432.906s  

RSS   =    4.756e-03
SD    =    1.259e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.151e-02
    2       2.000s     8.924e-01     8.772e-01   -1.521e-02
    3       3.000s     7.711e-01     7.396e-01   -3.149e-02
    4       4.000s     6.489e-01     6.243e-01   -2.460e-02
    5       5.000s     5.393e-01     5.278e-01   -1.157e-02
    6       6.000s     4.485e-01     4.469e-01   -1.668e-03
    7       7.000s     3.747e-01     3.791e-01    4.450e-03
    8       8.000s     3.139e-01     3.224e-01    8.423e-03
    9       9.000s     2.644e-01     2.748e-01    1.039e-02
   10      10.000s     2.245e-01     2.350e-01    1.051e-02
   11      11.000s     1.916e-01     2.017e-01    1.004e-02
   12      12.000s     1.642e-01     1.737e-01    9.548e-03
   13      13.000s     1.419e-01     1.503e-01    8.436e-03
   14      14.000s     1.240e-01     1.307e-01    6.669e-03
   15      15.000s     1.091e-01     1.143e-01    5.204e-03
   16      16.000s     9.617e-02     1.005e-01    4.355e-03
   17      17.000s     8.557e-02     8.900e-02    3.427e-03
   18      18.000s     7.711e-02     7.935e-02    2.231e-03
   19      19.000s     6.984e-02     7.126e-02    1.416e-03
   20      20.000s     6.337e-02     6.449e-02    1.113e-03
   21      21.000s     5.814e-02     5.881e-02    6.721e-04
   22      22.000s     5.411e-02     5.406e-02   -4.829e-05
   23      23.000s     5.058e-02     5.008e-02   -4.965e-04
   24      24.000s     4.749e-02     4.675e-02   -7.396e-04
   25      25.000s     4.564e-02     4.395e-02   -1.682e-03
   26      26.000s     4.531e-02     4.161e-02   -3.691e-03
   27      27.000s     4.576e-02     3.965e-02   -6.102e-03
   28      28.000s     4.634e-02     3.801e-02   -8.324e-03
   29      29.000s     4.705e-02     3.664e-02   -1.041e-02
   30      30.000s     4.785e-02     3.549e-02   -1.236e-02

============================================================

