SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/187/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.197e+00     3.373e-02  
T     =       5.291s    152227800037752.344s  

RSS   =    1.688e-03
SD    =    7.502e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.024e+00    2.426e-02
    2       2.000s     8.662e-01     8.537e-01   -1.252e-02
    3       3.000s     7.326e-01     7.125e-01   -2.014e-02
    4       4.000s     6.093e-01     5.956e-01   -1.375e-02
    5       5.000s     5.030e-01     4.988e-01   -4.195e-03
    6       6.000s     4.155e-01     4.187e-01    3.181e-03
    7       7.000s     3.450e-01     3.524e-01    7.402e-03
    8       8.000s     2.887e-01     2.975e-01    8.812e-03
    9       9.000s     2.443e-01     2.521e-01    7.830e-03
   10      10.000s     2.089e-01     2.145e-01    5.571e-03
   11      11.000s     1.798e-01     1.834e-01    3.535e-03
   12      12.000s     1.553e-01     1.576e-01    2.275e-03
   13      13.000s     1.350e-01     1.363e-01    1.304e-03
   14      14.000s     1.182e-01     1.186e-01    3.703e-04
   15      15.000s     1.041e-01     1.040e-01   -1.192e-04
   16      16.000s     9.186e-02     9.189e-02    2.905e-05
   17      17.000s     8.150e-02     8.187e-02    3.772e-04
   18      18.000s     7.304e-02     7.358e-02    5.383e-04
   19      19.000s     6.613e-02     6.672e-02    5.874e-04
   20      20.000s     6.045e-02     6.104e-02    5.930e-04
   21      21.000s     5.598e-02     5.634e-02    3.535e-04
   22      22.000s     5.258e-02     5.244e-02   -1.371e-04
   23      23.000s     4.970e-02     4.922e-02   -4.757e-04
   24      24.000s     4.696e-02     4.655e-02   -4.083e-04
   25      25.000s     4.458e-02     4.434e-02   -2.348e-04
   26      26.000s     4.292e-02     4.252e-02   -4.078e-04
   27      27.000s     4.207e-02     4.100e-02   -1.067e-03
   28      28.000s     4.199e-02     3.975e-02   -2.235e-03
   29      29.000s     4.289e-02     3.871e-02   -4.173e-03
   30      30.000s     4.501e-02     3.786e-02   -7.154e-03

============================================================

