SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/347/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.214e+00     2.572e-02  
T     =       5.086s    81956572900893.938s  

RSS   =    1.495e-03
SD    =    7.059e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.023e+00    2.295e-02
    2       2.000s     8.573e-01     8.449e-01   -1.240e-02
    3       3.000s     7.174e-01     6.987e-01   -1.873e-02
    4       4.000s     5.911e-01     5.786e-01   -1.257e-02
    5       5.000s     4.832e-01     4.799e-01   -3.366e-03
    6       6.000s     3.956e-01     3.988e-01    3.227e-03
    7       7.000s     3.260e-01     3.322e-01    6.206e-03
    8       8.000s     2.704e-01     2.775e-01    7.111e-03
    9       9.000s     2.259e-01     2.326e-01    6.669e-03
   10      10.000s     1.907e-01     1.956e-01    4.943e-03
   11      11.000s     1.623e-01     1.653e-01    3.027e-03
   12      12.000s     1.382e-01     1.404e-01    2.213e-03
   13      13.000s     1.177e-01     1.199e-01    2.210e-03
   14      14.000s     1.012e-01     1.031e-01    1.929e-03
   15      15.000s     8.794e-02     8.929e-02    1.348e-03
   16      16.000s     7.675e-02     7.794e-02    1.185e-03
   17      17.000s     6.724e-02     6.862e-02    1.380e-03
   18      18.000s     5.966e-02     6.096e-02    1.301e-03
   19      19.000s     5.369e-02     5.467e-02    9.783e-04
   20      20.000s     4.861e-02     4.950e-02    8.934e-04
   21      21.000s     4.435e-02     4.525e-02    9.043e-04
   22      22.000s     4.129e-02     4.177e-02    4.804e-04
   23      23.000s     3.918e-02     3.890e-02   -2.798e-04
   24      24.000s     3.739e-02     3.655e-02   -8.397e-04
   25      25.000s     3.581e-02     3.461e-02   -1.195e-03
   26      26.000s     3.481e-02     3.303e-02   -1.787e-03
   27      27.000s     3.439e-02     3.172e-02   -2.672e-03
   28      28.000s     3.424e-02     3.065e-02   -3.593e-03
   29      29.000s     3.452e-02     2.977e-02   -4.750e-03
   30      30.000s     3.581e-02     2.904e-02   -6.761e-03

============================================================

