SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/170/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.262e+00     2.169e-02  
T     =       4.684s    338386614577069.000s  

RSS   =    5.321e-03
SD    =    1.332e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00    4.080e-02
    2       2.000s     8.665e-01     8.449e-01   -2.160e-02
    3       3.000s     7.206e-01     6.866e-01   -3.395e-02
    4       4.000s     5.838e-01     5.588e-01   -2.503e-02
    5       5.000s     4.654e-01     4.555e-01   -9.896e-03
    6       6.000s     3.678e-01     3.721e-01    4.277e-03
    7       7.000s     2.912e-01     3.047e-01    1.358e-02
    8       8.000s     2.332e-01     2.503e-01    1.715e-02
    9       9.000s     1.896e-01     2.064e-01    1.672e-02
   10      10.000s     1.567e-01     1.709e-01    1.420e-02
   11      11.000s     1.316e-01     1.422e-01    1.059e-02
   12      12.000s     1.122e-01     1.190e-01    6.816e-03
   13      13.000s     9.639e-02     1.003e-01    3.920e-03
   14      14.000s     8.317e-02     8.519e-02    2.024e-03
   15      15.000s     7.252e-02     7.298e-02    4.633e-04
   16      16.000s     6.404e-02     6.312e-02   -9.213e-04
   17      17.000s     5.676e-02     5.516e-02   -1.599e-03
   18      18.000s     5.024e-02     4.872e-02   -1.514e-03
   19      19.000s     4.490e-02     4.353e-02   -1.377e-03
   20      20.000s     4.094e-02     3.933e-02   -1.608e-03
   21      21.000s     3.781e-02     3.594e-02   -1.871e-03
   22      22.000s     3.507e-02     3.320e-02   -1.870e-03
   23      23.000s     3.281e-02     3.099e-02   -1.821e-03
   24      24.000s     3.112e-02     2.920e-02   -1.921e-03
   25      25.000s     2.983e-02     2.776e-02   -2.077e-03
   26      26.000s     2.896e-02     2.659e-02   -2.369e-03
   27      27.000s     2.879e-02     2.565e-02   -3.147e-03
   28      28.000s     2.936e-02     2.489e-02   -4.471e-03
   29      29.000s     3.026e-02     2.427e-02   -5.985e-03
   30      30.000s     3.128e-02     2.378e-02   -7.500e-03

============================================================

