SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/195/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.193e+00     2.208e-02  
T     =       5.576s    697889620634728.250s  

RSS   =    1.251e-03
SD    =    6.458e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.020e+00    1.951e-02
    2       2.000s     8.606e-01     8.557e-01   -4.814e-03
    3       3.000s     7.323e-01     7.189e-01   -1.341e-02
    4       4.000s     6.183e-01     6.045e-01   -1.386e-02
    5       5.000s     5.174e-01     5.089e-01   -8.543e-03
    6       6.000s     4.315e-01     4.289e-01   -2.580e-03
    7       7.000s     3.615e-01     3.621e-01    6.207e-04
    8       8.000s     3.038e-01     3.063e-01    2.535e-03
    9       9.000s     2.546e-01     2.596e-01    5.008e-03
   10      10.000s     2.138e-01     2.206e-01    6.871e-03
   11      11.000s     1.812e-01     1.880e-01    6.863e-03
   12      12.000s     1.546e-01     1.608e-01    6.164e-03
   13      13.000s     1.320e-01     1.380e-01    6.006e-03
   14      14.000s     1.134e-01     1.190e-01    5.570e-03
   15      15.000s     9.903e-02     1.031e-01    4.039e-03
   16      16.000s     8.735e-02     8.977e-02    2.422e-03
   17      17.000s     7.690e-02     7.866e-02    1.759e-03
   18      18.000s     6.794e-02     6.937e-02    1.425e-03
   19      19.000s     6.097e-02     6.160e-02    6.361e-04
   20      20.000s     5.517e-02     5.512e-02   -5.307e-05
   21      21.000s     4.974e-02     4.969e-02   -5.269e-05
   22      22.000s     4.517e-02     4.516e-02   -1.524e-05
   23      23.000s     4.197e-02     4.137e-02   -6.032e-04
   24      24.000s     3.949e-02     3.820e-02   -1.291e-03
   25      25.000s     3.705e-02     3.555e-02   -1.492e-03
   26      26.000s     3.506e-02     3.334e-02   -1.715e-03
   27      27.000s     3.411e-02     3.149e-02   -2.619e-03
   28      28.000s     3.398e-02     2.995e-02   -4.034e-03
   29      29.000s     3.447e-02     2.865e-02   -5.810e-03
   30      30.000s     3.611e-02     2.758e-02   -8.532e-03

============================================================

