SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/127/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.219e+00     3.474e-02  
T     =       5.275s    787977072024751.375s  

RSS   =    9.321e-03
SD    =    1.763e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.043e+00    4.303e-02
    2       2.000s     8.695e-01     8.689e-01   -5.966e-04
    3       3.000s     7.550e-01     7.249e-01   -3.017e-02
    4       4.000s     6.521e-01     6.057e-01   -4.644e-02
    5       5.000s     5.441e-01     5.071e-01   -3.699e-02
    6       6.000s     4.355e-01     4.255e-01   -9.941e-03
    7       7.000s     3.453e-01     3.581e-01    1.277e-02
    8       8.000s     2.807e-01     3.022e-01    2.150e-02
    9       9.000s     2.332e-01     2.560e-01    2.281e-02
   10      10.000s     1.950e-01     2.178e-01    2.279e-02
   11      11.000s     1.660e-01     1.862e-01    2.020e-02
   12      12.000s     1.454e-01     1.601e-01    1.464e-02
   13      13.000s     1.284e-01     1.384e-01    9.972e-03
   14      14.000s     1.125e-01     1.205e-01    7.985e-03
   15      15.000s     9.963e-02     1.057e-01    6.070e-03
   16      16.000s     9.054e-02     9.345e-02    2.913e-03
   17      17.000s     8.264e-02     8.331e-02    6.670e-04
   18      18.000s     7.459e-02     7.492e-02    3.298e-04
   19      19.000s     6.804e-02     6.799e-02   -5.497e-05
   20      20.000s     6.370e-02     6.224e-02   -1.456e-03
   21      21.000s     5.988e-02     5.749e-02   -2.385e-03
   22      22.000s     5.590e-02     5.357e-02   -2.337e-03
   23      23.000s     5.323e-02     5.031e-02   -2.918e-03
   24      24.000s     5.225e-02     4.763e-02   -4.626e-03
   25      25.000s     5.130e-02     4.540e-02   -5.905e-03
   26      26.000s     4.980e-02     4.356e-02   -6.242e-03
   27      27.000s     4.911e-02     4.204e-02   -7.075e-03
   28      28.000s     4.959e-02     4.078e-02   -8.817e-03
   29      29.000s     4.967e-02     3.973e-02   -9.935e-03
   30      30.000s     4.867e-02     3.887e-02   -9.794e-03

============================================================

