SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/10026/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.145e+00     5.044e-02  
T     =       6.261s    906105753447942.375s  

RSS   =    1.874e-03
SD    =    7.903e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.663e-02
    2       2.000s     8.904e-01     8.825e-01   -7.839e-03
    3       3.000s     7.784e-01     7.597e-01   -1.868e-02
    4       4.000s     6.718e-01     6.550e-01   -1.675e-02
    5       5.000s     5.756e-01     5.658e-01   -9.838e-03
    6       6.000s     4.924e-01     4.897e-01   -2.675e-03
    7       7.000s     4.222e-01     4.249e-01    2.659e-03
    8       8.000s     3.639e-01     3.696e-01    5.723e-03
    9       9.000s     3.156e-01     3.225e-01    6.851e-03
   10      10.000s     2.755e-01     2.823e-01    6.787e-03
   11      11.000s     2.418e-01     2.481e-01    6.323e-03
   12      12.000s     2.131e-01     2.189e-01    5.812e-03
   13      13.000s     1.889e-01     1.940e-01    5.104e-03
   14      14.000s     1.688e-01     1.728e-01    4.047e-03
   15      15.000s     1.519e-01     1.548e-01    2.869e-03
   16      16.000s     1.374e-01     1.394e-01    1.953e-03
   17      17.000s     1.248e-01     1.262e-01    1.437e-03
   18      18.000s     1.139e-01     1.151e-01    1.185e-03
   19      19.000s     1.045e-01     1.055e-01    1.006e-03
   20      20.000s     9.662e-02     9.739e-02    7.662e-04
   21      21.000s     9.007e-02     9.046e-02    3.898e-04
   22      22.000s     8.464e-02     8.455e-02   -9.648e-05
   23      23.000s     8.009e-02     7.951e-02   -5.750e-04
   24      24.000s     7.621e-02     7.522e-02   -9.930e-04
   25      25.000s     7.300e-02     7.156e-02   -1.441e-03
   26      26.000s     7.047e-02     6.844e-02   -2.024e-03
   27      27.000s     6.857e-02     6.579e-02   -2.785e-03
   28      28.000s     6.733e-02     6.352e-02   -3.808e-03
   29      29.000s     6.679e-02     6.159e-02   -5.203e-03
   30      30.000s     6.677e-02     5.994e-02   -6.825e-03

============================================================

