SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/318/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.180e+00     2.450e-02  
T     =       6.483s    707989639039787.750s  

RSS   =    5.415e-03
SD    =    1.343e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.549e-02
    2       2.000s     8.944e-01     8.910e-01   -3.397e-03
    3       3.000s     7.825e-01     7.671e-01   -1.534e-02
    4       4.000s     6.799e-01     6.610e-01   -1.894e-02
    5       5.000s     5.901e-01     5.700e-01   -2.007e-02
    6       6.000s     5.095e-01     4.920e-01   -1.750e-02
    7       7.000s     4.370e-01     4.252e-01   -1.184e-02
    8       8.000s     3.736e-01     3.679e-01   -5.686e-03
    9       9.000s     3.186e-01     3.188e-01    2.169e-04
   10      10.000s     2.704e-01     2.768e-01    6.327e-03
   11      11.000s     2.290e-01     2.407e-01    1.170e-02
   12      12.000s     1.949e-01     2.098e-01    1.490e-02
   13      13.000s     1.672e-01     1.833e-01    1.615e-02
   14      14.000s     1.441e-01     1.606e-01    1.650e-02
   15      15.000s     1.252e-01     1.412e-01    1.593e-02
   16      16.000s     1.104e-01     1.245e-01    1.404e-02
   17      17.000s     9.861e-02     1.102e-01    1.158e-02
   18      18.000s     8.843e-02     9.794e-02    9.514e-03
   19      19.000s     7.991e-02     8.744e-02    7.528e-03
   20      20.000s     7.352e-02     7.845e-02    4.928e-03
   21      21.000s     6.852e-02     7.074e-02    2.217e-03
   22      22.000s     6.381e-02     6.413e-02    3.121e-04
   23      23.000s     5.953e-02     5.846e-02   -1.068e-03
   24      24.000s     5.649e-02     5.361e-02   -2.885e-03
   25      25.000s     5.470e-02     4.945e-02   -5.250e-03
   26      26.000s     5.350e-02     4.588e-02   -7.613e-03
   27      27.000s     5.280e-02     4.283e-02   -9.972e-03
   28      28.000s     5.296e-02     4.021e-02   -1.276e-02
   29      29.000s     5.388e-02     3.796e-02   -1.592e-02
   30      30.000s     5.513e-02     3.604e-02   -1.909e-02

============================================================

