SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/301/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.254e+00     1.565e-02  
T     =       4.962s    236124277273016.125s  

RSS   =    5.705e-03
SD    =    1.379e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00    4.110e-02
    2       2.000s     8.702e-01     8.539e-01   -1.625e-02
    3       3.000s     7.332e-01     7.009e-01   -3.221e-02
    4       4.000s     6.054e-01     5.759e-01   -2.955e-02
    5       5.000s     4.905e-01     4.736e-01   -1.689e-02
    6       6.000s     3.902e-01     3.900e-01   -1.569e-04
    7       7.000s     3.088e-01     3.217e-01    1.288e-02
    8       8.000s     2.477e-01     2.658e-01    1.814e-02
    9       9.000s     2.023e-01     2.202e-01    1.787e-02
   10      10.000s     1.672e-01     1.829e-01    1.568e-02
   11      11.000s     1.398e-01     1.523e-01    1.252e-02
   12      12.000s     1.189e-01     1.274e-01    8.511e-03
   13      13.000s     1.020e-01     1.070e-01    5.018e-03
   14      14.000s     8.727e-02     9.032e-02    3.057e-03
   15      15.000s     7.486e-02     7.670e-02    1.837e-03
   16      16.000s     6.510e-02     6.555e-02    4.574e-04
   17      17.000s     5.706e-02     5.645e-02   -6.157e-04
   18      18.000s     4.985e-02     4.900e-02   -8.477e-04
   19      19.000s     4.378e-02     4.291e-02   -8.625e-04
   20      20.000s     3.926e-02     3.794e-02   -1.326e-03
   21      21.000s     3.570e-02     3.387e-02   -1.830e-03
   22      22.000s     3.235e-02     3.055e-02   -1.806e-03
   23      23.000s     2.938e-02     2.783e-02   -1.552e-03
   24      24.000s     2.721e-02     2.560e-02   -1.607e-03
   25      25.000s     2.577e-02     2.379e-02   -1.982e-03
   26      26.000s     2.493e-02     2.230e-02   -2.625e-03
   27      27.000s     2.491e-02     2.109e-02   -3.826e-03
   28      28.000s     2.574e-02     2.010e-02   -5.645e-03
   29      29.000s     2.697e-02     1.929e-02   -7.685e-03
   30      30.000s     2.843e-02     1.862e-02   -9.804e-03

============================================================

