SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/180/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.255e+00     3.453e-02  
T     =       4.607s    371319027869581.312s  

RSS   =    7.421e-03
SD    =    1.573e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.045e+00    4.506e-02
    2       2.000s     8.702e-01     8.479e-01   -2.230e-02
    3       3.000s     7.321e-01     6.892e-01   -4.290e-02
    4       4.000s     5.938e-01     5.615e-01   -3.228e-02
    5       5.000s     4.668e-01     4.587e-01   -8.084e-03
    6       6.000s     3.637e-01     3.759e-01    1.217e-02
    7       7.000s     2.883e-01     3.093e-01    2.098e-02
    8       8.000s     2.340e-01     2.557e-01    2.172e-02
    9       9.000s     1.931e-01     2.125e-01    1.945e-02
   10      10.000s     1.624e-01     1.778e-01    1.537e-02
   11      11.000s     1.402e-01     1.499e-01    9.677e-03
   12      12.000s     1.230e-01     1.274e-01    4.367e-03
   13      13.000s     1.083e-01     1.092e-01    9.254e-04
   14      14.000s     9.606e-02     9.467e-02   -1.397e-03
   15      15.000s     8.636e-02     8.293e-02   -3.423e-03
   16      16.000s     7.797e-02     7.349e-02   -4.477e-03
   17      17.000s     7.003e-02     6.589e-02   -4.141e-03
   18      18.000s     6.323e-02     5.977e-02   -3.465e-03
   19      19.000s     5.811e-02     5.485e-02   -3.263e-03
   20      20.000s     5.382e-02     5.088e-02   -2.934e-03
   21      21.000s     4.967e-02     4.769e-02   -1.975e-03
   22      22.000s     4.620e-02     4.512e-02   -1.074e-03
   23      23.000s     4.387e-02     4.306e-02   -8.118e-04
   24      24.000s     4.210e-02     4.139e-02   -7.095e-04
   25      25.000s     4.050e-02     4.005e-02   -4.485e-04
   26      26.000s     3.967e-02     3.898e-02   -6.961e-04
   27      27.000s     3.997e-02     3.811e-02   -1.863e-03
   28      28.000s     4.067e-02     3.741e-02   -3.265e-03
   29      29.000s     4.123e-02     3.685e-02   -4.381e-03
   30      30.000s     4.222e-02     3.639e-02   -5.823e-03

============================================================

