SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/13/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.260e+00     2.456e-02  
T     =       4.536s    427418330676203.875s  

RSS   =    4.133e-03
SD    =    1.174e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.507e-02
    2       2.000s     8.568e-01     8.352e-01   -2.164e-02
    3       3.000s     7.072e-01     6.748e-01   -3.243e-02
    4       4.000s     5.659e-01     5.461e-01   -1.978e-02
    5       5.000s     4.455e-01     4.430e-01   -2.578e-03
    6       6.000s     3.508e-01     3.602e-01    9.364e-03
    7       7.000s     2.788e-01     2.938e-01    1.495e-02
    8       8.000s     2.245e-01     2.405e-01    1.599e-02
    9       9.000s     1.841e-01     1.978e-01    1.365e-02
   10      10.000s     1.542e-01     1.635e-01    9.341e-03
   11      11.000s     1.309e-01     1.360e-01    5.164e-03
   12      12.000s     1.117e-01     1.140e-01    2.236e-03
   13      13.000s     9.615e-02     9.628e-02    1.313e-04
   14      14.000s     8.364e-02     8.209e-02   -1.546e-03
   15      15.000s     7.312e-02     7.071e-02   -2.416e-03
   16      16.000s     6.398e-02     6.158e-02   -2.404e-03
   17      17.000s     5.643e-02     5.425e-02   -2.179e-03
   18      18.000s     5.048e-02     4.838e-02   -2.099e-03
   19      19.000s     4.543e-02     4.367e-02   -1.768e-03
   20      20.000s     4.087e-02     3.988e-02   -9.901e-04
   21      21.000s     3.707e-02     3.685e-02   -2.216e-04
   22      22.000s     3.421e-02     3.442e-02    2.058e-04
   23      23.000s     3.200e-02     3.247e-02    4.670e-04
   24      24.000s     3.030e-02     3.090e-02    5.984e-04
   25      25.000s     2.940e-02     2.965e-02    2.515e-04
   26      26.000s     2.931e-02     2.864e-02   -6.720e-04
   27      27.000s     2.967e-02     2.783e-02   -1.835e-03
   28      28.000s     3.030e-02     2.718e-02   -3.115e-03
   29      29.000s     3.146e-02     2.666e-02   -4.793e-03
   30      30.000s     3.320e-02     2.625e-02   -6.950e-03

============================================================

