SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/338/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.266e+00     2.652e-02  
T     =       4.488s    331503593505011.312s  

RSS   =    4.980e-03
SD    =    1.288e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    3.987e-02
    2       2.000s     8.660e-01     8.375e-01   -2.850e-02
    3       3.000s     7.101e-01     6.755e-01   -3.465e-02
    4       4.000s     5.636e-01     5.459e-01   -1.777e-02
    5       5.000s     4.433e-01     4.421e-01   -1.160e-03
    6       6.000s     3.499e-01     3.591e-01    9.219e-03
    7       7.000s     2.780e-01     2.927e-01    1.466e-02
    8       8.000s     2.233e-01     2.395e-01    1.619e-02
    9       9.000s     1.825e-01     1.970e-01    1.445e-02
   10      10.000s     1.519e-01     1.629e-01    1.105e-02
   11      11.000s     1.283e-01     1.357e-01    7.372e-03
   12      12.000s     1.101e-01     1.139e-01    3.772e-03
   13      13.000s     9.585e-02     9.642e-02    5.703e-04
   14      14.000s     8.400e-02     8.246e-02   -1.542e-03
   15      15.000s     7.380e-02     7.129e-02   -2.509e-03
   16      16.000s     6.542e-02     6.234e-02   -3.076e-03
   17      17.000s     5.875e-02     5.519e-02   -3.565e-03
   18      18.000s     5.300e-02     4.946e-02   -3.536e-03
   19      19.000s     4.779e-02     4.488e-02   -2.908e-03
   20      20.000s     4.352e-02     4.121e-02   -2.309e-03
   21      21.000s     4.032e-02     3.828e-02   -2.043e-03
   22      22.000s     3.760e-02     3.593e-02   -1.669e-03
   23      23.000s     3.501e-02     3.405e-02   -9.627e-04
   24      24.000s     3.293e-02     3.254e-02   -3.904e-04
   25      25.000s     3.164e-02     3.134e-02   -2.979e-04
   26      26.000s     3.083e-02     3.038e-02   -4.500e-04
   27      27.000s     3.033e-02     2.961e-02   -7.190e-04
   28      28.000s     3.046e-02     2.899e-02   -1.472e-03
   29      29.000s     3.141e-02     2.850e-02   -2.914e-03
   30      30.000s     3.281e-02     2.810e-02   -4.709e-03

============================================================

