SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/67/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 474 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.057e+00     1.824e-01  
T     =       4.216s       21.564s  

RSS   =    6.534e-04
SD    =    4.667e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.008e+00    8.168e-03
    2       2.000s     8.362e-01     8.242e-01   -1.206e-02
    3       3.000s     6.839e-01     6.777e-01   -6.180e-03
    4       4.000s     5.595e-01     5.609e-01    1.473e-03
    5       5.000s     4.623e-01     4.676e-01    5.297e-03
    6       6.000s     3.864e-01     3.929e-01    6.482e-03
    7       7.000s     3.270e-01     3.328e-01    5.793e-03
    8       8.000s     2.810e-01     2.844e-01    3.357e-03
    9       9.000s     2.452e-01     2.452e-01    6.717e-05
   10      10.000s     2.162e-01     2.134e-01   -2.830e-03
   11      11.000s     1.921e-01     1.873e-01   -4.720e-03
   12      12.000s     1.715e-01     1.660e-01   -5.571e-03
   13      13.000s     1.537e-01     1.483e-01   -5.417e-03
   14      14.000s     1.379e-01     1.335e-01   -4.372e-03
   15      15.000s     1.239e-01     1.211e-01   -2.828e-03
   16      16.000s     1.118e-01     1.106e-01   -1.212e-03
   17      17.000s     1.013e-01     1.017e-01    3.634e-04
   18      18.000s     9.202e-02     9.396e-02    1.943e-03
   19      19.000s     8.391e-02     8.725e-02    3.338e-03
   20      20.000s     7.718e-02     8.136e-02    4.186e-03
   21      21.000s     7.177e-02     7.615e-02    4.380e-03
   22      22.000s     6.733e-02     7.149e-02    4.159e-03
   23      23.000s     6.358e-02     6.730e-02    3.719e-03
   24      24.000s     6.050e-02     6.350e-02    3.000e-03
   25      25.000s     5.809e-02     6.004e-02    1.949e-03
   26      26.000s     5.612e-02     5.685e-02    7.243e-04
   27      27.000s     5.447e-02     5.390e-02   -5.613e-04
   28      28.000s     5.329e-02     5.117e-02   -2.121e-03
   29      29.000s     5.287e-02     4.862e-02   -4.247e-03
   30      30.000s     5.315e-02     4.624e-02   -6.910e-03

============================================================

