SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/336/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.154e+00     6.175e-02  
T     =       5.447s    569856940238178.500s  

RSS   =    1.466e-03
SD    =    6.991e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.023e+00    2.256e-02
    2       2.000s     8.725e-01     8.614e-01   -1.112e-02
    3       3.000s     7.451e-01     7.273e-01   -1.780e-02
    4       4.000s     6.289e-01     6.156e-01   -1.324e-02
    5       5.000s     5.282e-01     5.227e-01   -5.483e-03
    6       6.000s     4.439e-01     4.454e-01    1.555e-03
    7       7.000s     3.749e-01     3.811e-01    6.160e-03
    8       8.000s     3.193e-01     3.275e-01    8.219e-03
    9       9.000s     2.746e-01     2.829e-01    8.378e-03
   10      10.000s     2.386e-01     2.458e-01    7.215e-03
   11      11.000s     2.097e-01     2.150e-01    5.216e-03
   12      12.000s     1.862e-01     1.893e-01    3.075e-03
   13      13.000s     1.665e-01     1.679e-01    1.413e-03
   14      14.000s     1.498e-01     1.501e-01    2.984e-04
   15      15.000s     1.358e-01     1.353e-01   -5.572e-04
   16      16.000s     1.241e-01     1.229e-01   -1.219e-03
   17      17.000s     1.142e-01     1.127e-01   -1.496e-03
   18      18.000s     1.055e-01     1.041e-01   -1.379e-03
   19      19.000s     9.814e-02     9.702e-02   -1.119e-03
   20      20.000s     9.195e-02     9.110e-02   -8.450e-04
   21      21.000s     8.664e-02     8.618e-02   -4.587e-04
   22      22.000s     8.204e-02     8.208e-02    3.592e-05
   23      23.000s     7.827e-02     7.867e-02    4.014e-04
   24      24.000s     7.538e-02     7.583e-02    4.508e-04
   25      25.000s     7.325e-02     7.347e-02    2.221e-04
   26      26.000s     7.171e-02     7.150e-02   -2.059e-04
   27      27.000s     7.074e-02     6.987e-02   -8.691e-04
   28      28.000s     7.032e-02     6.851e-02   -1.810e-03
   29      29.000s     7.039e-02     6.737e-02   -3.022e-03
   30      30.000s     7.100e-02     6.643e-02   -4.570e-03

============================================================

