SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/63/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.247e+00     2.303e-02  
T     =       4.958s    74475620813828.859s  

RSS   =    5.558e-03
SD    =    1.361e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.192e-02
    2       2.000s     8.756e-01     8.558e-01   -1.977e-02
    3       3.000s     7.403e-01     7.037e-01   -3.664e-02
    4       4.000s     6.066e-01     5.793e-01   -2.726e-02
    5       5.000s     4.870e-01     4.777e-01   -9.326e-03
    6       6.000s     3.891e-01     3.947e-01    5.531e-03
    7       7.000s     3.126e-01     3.268e-01    1.413e-02
    8       8.000s     2.539e-01     2.713e-01    1.742e-02
    9       9.000s     2.094e-01     2.259e-01    1.654e-02
   10      10.000s     1.758e-01     1.889e-01    1.303e-02
   11      11.000s     1.493e-01     1.586e-01    9.237e-03
   12      12.000s     1.274e-01     1.338e-01    6.380e-03
   13      13.000s     1.097e-01     1.136e-01    3.881e-03
   14      14.000s     9.571e-02     9.704e-02    1.328e-03
   15      15.000s     8.403e-02     8.352e-02   -5.099e-04
   16      16.000s     7.369e-02     7.247e-02   -1.222e-03
   17      17.000s     6.503e-02     6.344e-02   -1.589e-03
   18      18.000s     5.820e-02     5.605e-02   -2.143e-03
   19      19.000s     5.237e-02     5.002e-02   -2.348e-03
   20      20.000s     4.697e-02     4.509e-02   -1.883e-03
   21      21.000s     4.248e-02     4.106e-02   -1.417e-03
   22      22.000s     3.921e-02     3.777e-02   -1.445e-03
   23      23.000s     3.661e-02     3.507e-02   -1.538e-03
   24      24.000s     3.425e-02     3.287e-02   -1.373e-03
   25      25.000s     3.249e-02     3.107e-02   -1.411e-03
   26      26.000s     3.158e-02     2.960e-02   -1.980e-03
   27      27.000s     3.112e-02     2.840e-02   -2.713e-03
   28      28.000s     3.087e-02     2.742e-02   -3.446e-03
   29      29.000s     3.132e-02     2.662e-02   -4.698e-03
   30      30.000s     3.265e-02     2.596e-02   -6.688e-03

============================================================

