SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/266/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.292e+00     1.682e-02  
T     =       4.432s    149045778589700.969s  

RSS   =    8.307e-03
SD    =    1.664e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.771e-02
    2       2.000s     8.714e-01     8.395e-01   -3.195e-02
    3       3.000s     7.213e-01     6.733e-01   -4.801e-02
    4       4.000s     5.667e-01     5.407e-01   -2.603e-02
    5       5.000s     4.319e-01     4.349e-01    2.912e-03
    6       6.000s     3.308e-01     3.504e-01    1.965e-02
    7       7.000s     2.594e-01     2.830e-01    2.360e-02
    8       8.000s     2.075e-01     2.293e-01    2.170e-02
    9       9.000s     1.690e-01     1.863e-01    1.733e-02
   10      10.000s     1.412e-01     1.521e-01    1.085e-02
   11      11.000s     1.206e-01     1.248e-01    4.177e-03
   12      12.000s     1.033e-01     1.030e-01   -3.171e-04
   13      13.000s     8.830e-02     8.556e-02   -2.739e-03
   14      14.000s     7.616e-02     7.168e-02   -4.486e-03
   15      15.000s     6.620e-02     6.059e-02   -5.603e-03
   16      16.000s     5.722e-02     5.175e-02   -5.467e-03
   17      17.000s     4.932e-02     4.470e-02   -4.625e-03
   18      18.000s     4.310e-02     3.906e-02   -4.035e-03
   19      19.000s     3.813e-02     3.457e-02   -3.563e-03
   20      20.000s     3.371e-02     3.099e-02   -2.724e-03
   21      21.000s     3.006e-02     2.812e-02   -1.934e-03
   22      22.000s     2.753e-02     2.584e-02   -1.690e-03
   23      23.000s     2.546e-02     2.402e-02   -1.440e-03
   24      24.000s     2.309e-02     2.256e-02   -5.246e-04
   25      25.000s     2.085e-02     2.140e-02    5.529e-04
   26      26.000s     1.959e-02     2.048e-02    8.830e-04
   27      27.000s     1.927e-02     1.974e-02    4.718e-04
   28      28.000s     1.935e-02     1.915e-02   -2.051e-04
   29      29.000s     1.997e-02     1.868e-02   -1.293e-03
   30      30.000s     2.151e-02     1.830e-02   -3.209e-03

============================================================

