SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/248/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.220e+00     3.457e-02  
T     =       5.038s    439896432977617.000s  

RSS   =    3.814e-03
SD    =    1.128e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.515e-02
    2       2.000s     8.736e-01     8.550e-01   -1.863e-02
    3       3.000s     7.365e-01     7.073e-01   -2.917e-02
    4       4.000s     6.071e-01     5.862e-01   -2.094e-02
    5       5.000s     4.949e-01     4.869e-01   -8.004e-03
    6       6.000s     4.012e-01     4.054e-01    4.211e-03
    7       7.000s     3.259e-01     3.387e-01    1.275e-02
    8       8.000s     2.683e-01     2.839e-01    1.564e-02
    9       9.000s     2.251e-01     2.390e-01    1.387e-02
   10      10.000s     1.918e-01     2.022e-01    1.040e-02
   11      11.000s     1.650e-01     1.720e-01    7.002e-03
   12      12.000s     1.435e-01     1.473e-01    3.799e-03
   13      13.000s     1.259e-01     1.270e-01    1.046e-03
   14      14.000s     1.109e-01     1.103e-01   -5.783e-04
   15      15.000s     9.790e-02     9.670e-02   -1.201e-03
   16      16.000s     8.710e-02     8.552e-02   -1.581e-03
   17      17.000s     7.819e-02     7.634e-02   -1.842e-03
   18      18.000s     7.043e-02     6.882e-02   -1.606e-03
   19      19.000s     6.376e-02     6.266e-02   -1.101e-03
   20      20.000s     5.855e-02     5.760e-02   -9.484e-04
   21      21.000s     5.453e-02     5.345e-02   -1.078e-03
   22      22.000s     5.098e-02     5.005e-02   -9.241e-04
   23      23.000s     4.775e-02     4.726e-02   -4.846e-04
   24      24.000s     4.521e-02     4.498e-02   -2.342e-04
   25      25.000s     4.337e-02     4.310e-02   -2.607e-04
   26      26.000s     4.199e-02     4.157e-02   -4.171e-04
   27      27.000s     4.134e-02     4.031e-02   -1.034e-03
   28      28.000s     4.182e-02     3.927e-02   -2.541e-03
   29      29.000s     4.305e-02     3.843e-02   -4.626e-03
   30      30.000s     4.439e-02     3.773e-02   -6.659e-03

============================================================

