SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/145/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 273 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.201e+00     6.807e-02  
T     =       4.311s       80.678s  

RSS   =    1.934e-03
SD    =    8.030e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.020e+00    1.994e-02
    2       2.000s     8.445e-01     8.219e-01   -2.260e-02
    3       3.000s     6.828e-01     6.646e-01   -1.811e-02
    4       4.000s     5.415e-01     5.398e-01   -1.664e-03
    5       5.000s     4.320e-01     4.407e-01    8.689e-03
    6       6.000s     3.501e-01     3.619e-01    1.176e-02
    7       7.000s     2.880e-01     2.993e-01    1.130e-02
    8       8.000s     2.411e-01     2.495e-01    8.397e-03
    9       9.000s     2.063e-01     2.098e-01    3.477e-03
   10      10.000s     1.795e-01     1.782e-01   -1.235e-03
   11      11.000s     1.570e-01     1.530e-01   -3.993e-03
   12      12.000s     1.384e-01     1.329e-01   -5.431e-03
   13      13.000s     1.233e-01     1.168e-01   -6.487e-03
   14      14.000s     1.105e-01     1.039e-01   -6.606e-03
   15      15.000s     9.883e-02     9.355e-02   -5.282e-03
   16      16.000s     8.866e-02     8.519e-02   -3.468e-03
   17      17.000s     8.057e-02     7.842e-02   -2.144e-03
   18      18.000s     7.388e-02     7.292e-02   -9.615e-04
   19      19.000s     6.782e-02     6.843e-02    6.052e-04
   20      20.000s     6.268e-02     6.474e-02    2.057e-03
   21      21.000s     5.886e-02     6.168e-02    2.821e-03
   22      22.000s     5.587e-02     5.913e-02    3.257e-03
   23      23.000s     5.321e-02     5.698e-02    3.768e-03
   24      24.000s     5.126e-02     5.515e-02    3.887e-03
   25      25.000s     5.045e-02     5.357e-02    3.125e-03
   26      26.000s     5.033e-02     5.221e-02    1.875e-03
   27      27.000s     5.032e-02     5.100e-02    6.761e-04
   28      28.000s     5.059e-02     4.993e-02   -6.668e-04
   29      29.000s     5.145e-02     4.896e-02   -2.493e-03
   30      30.000s     5.257e-02     4.808e-02   -4.492e-03

============================================================

