SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/27/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.257e+00     2.700e-02  
T     =       4.503s    334651133773559.188s  

RSS   =    3.976e-03
SD    =    1.151e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.347e-02
    2       2.000s     8.578e-01     8.330e-01   -2.473e-02
    3       3.000s     7.042e-01     6.725e-01   -3.174e-02
    4       4.000s     5.597e-01     5.439e-01   -1.580e-02
    5       5.000s     4.388e-01     4.410e-01    2.231e-03
    6       6.000s     3.453e-01     3.585e-01    1.324e-02
    7       7.000s     2.757e-01     2.925e-01    1.685e-02
    8       8.000s     2.242e-01     2.396e-01    1.547e-02
    9       9.000s     1.860e-01     1.973e-01    1.127e-02
   10      10.000s     1.572e-01     1.634e-01    6.130e-03
   11      11.000s     1.346e-01     1.362e-01    1.663e-03
   12      12.000s     1.160e-01     1.145e-01   -1.498e-03
   13      13.000s     1.006e-01     9.705e-02   -3.535e-03
   14      14.000s     8.766e-02     8.310e-02   -4.566e-03
   15      15.000s     7.643e-02     7.193e-02   -4.501e-03
   16      16.000s     6.662e-02     6.298e-02   -3.646e-03
   17      17.000s     5.850e-02     5.581e-02   -2.685e-03
   18      18.000s     5.202e-02     5.008e-02   -1.944e-03
   19      19.000s     4.668e-02     4.548e-02   -1.203e-03
   20      20.000s     4.213e-02     4.180e-02   -3.285e-04
   21      21.000s     3.846e-02     3.885e-02    3.984e-04
   22      22.000s     3.576e-02     3.649e-02    7.369e-04
   23      23.000s     3.376e-02     3.460e-02    8.426e-04
   24      24.000s     3.214e-02     3.309e-02    9.479e-04
   25      25.000s     3.090e-02     3.188e-02    9.771e-04
   26      26.000s     3.023e-02     3.091e-02    6.770e-04
   27      27.000s     3.020e-02     3.013e-02   -7.247e-05
   28      28.000s     3.075e-02     2.951e-02   -1.243e-03
   29      29.000s     3.180e-02     2.901e-02   -2.789e-03
   30      30.000s     3.323e-02     2.861e-02   -4.620e-03

============================================================

