SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/172/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.252e+00     1.267e-02  
T     =       5.684s    294723095894342.188s  

RSS   =    1.602e-02
SD    =    2.311e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.063e+00    6.307e-02
    2       2.000s     8.976e-01     8.936e-01   -3.979e-03
    3       3.000s     7.945e-01     7.515e-01   -4.302e-02
    4       4.000s     6.856e-01     6.323e-01   -5.330e-02
    5       5.000s     5.738e-01     5.323e-01   -4.147e-02
    6       6.000s     4.691e-01     4.485e-01   -2.066e-02
    7       7.000s     3.783e-01     3.782e-01   -1.197e-04
    8       8.000s     3.026e-01     3.192e-01    1.664e-02
    9       9.000s     2.425e-01     2.697e-01    2.728e-02
   10      10.000s     1.979e-01     2.283e-01    3.038e-02
   11      11.000s     1.654e-01     1.935e-01    2.813e-02
   12      12.000s     1.398e-01     1.643e-01    2.447e-02
   13      13.000s     1.191e-01     1.398e-01    2.076e-02
   14      14.000s     1.031e-01     1.193e-01    1.622e-02
   15      15.000s     9.083e-02     1.021e-01    1.129e-02
   16      16.000s     8.010e-02     8.769e-02    7.593e-03
   17      17.000s     7.041e-02     7.559e-02    5.177e-03
   18      18.000s     6.272e-02     6.544e-02    2.713e-03
   19      19.000s     5.690e-02     5.692e-02    2.596e-05
   20      20.000s     5.170e-02     4.978e-02   -1.919e-03
   21      21.000s     4.695e-02     4.380e-02   -3.149e-03
   22      22.000s     4.340e-02     3.878e-02   -4.625e-03
   23      23.000s     4.089e-02     3.456e-02   -6.327e-03
   24      24.000s     3.841e-02     3.103e-02   -7.374e-03
   25      25.000s     3.593e-02     2.807e-02   -7.856e-03
   26      26.000s     3.436e-02     2.559e-02   -8.774e-03
   27      27.000s     3.381e-02     2.350e-02   -1.031e-02
   28      28.000s     3.357e-02     2.175e-02   -1.181e-02
   29      29.000s     3.363e-02     2.029e-02   -1.334e-02
   30      30.000s     3.476e-02     1.906e-02   -1.570e-02

============================================================

