SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/150/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.167e+00     3.687e-02  
T     =       6.609s    778557159457159.125s  

RSS   =    4.933e-03
SD    =    1.282e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    4.031e-02
    2       2.000s     9.046e-01     8.994e-01   -5.225e-03
    3       3.000s     8.024e-01     7.783e-01   -2.407e-02
    4       4.000s     7.007e-01     6.742e-01   -2.648e-02
    5       5.000s     6.054e-01     5.847e-01   -2.068e-02
    6       6.000s     5.199e-01     5.078e-01   -1.213e-02
    7       7.000s     4.454e-01     4.416e-01   -3.719e-03
    8       8.000s     3.816e-01     3.848e-01    3.217e-03
    9       9.000s     3.278e-01     3.360e-01    8.136e-03
   10      10.000s     2.828e-01     2.940e-01    1.116e-02
   11      11.000s     2.451e-01     2.579e-01    1.274e-02
   12      12.000s     2.136e-01     2.268e-01    1.319e-02
   13      13.000s     1.875e-01     2.001e-01    1.261e-02
   14      14.000s     1.660e-01     1.772e-01    1.122e-02
   15      15.000s     1.482e-01     1.575e-01    9.359e-03
   16      16.000s     1.332e-01     1.406e-01    7.347e-03
   17      17.000s     1.206e-01     1.260e-01    5.401e-03
   18      18.000s     1.098e-01     1.135e-01    3.727e-03
   19      19.000s     1.003e-01     1.027e-01    2.403e-03
   20      20.000s     9.225e-02     9.348e-02    1.237e-03
   21      21.000s     8.552e-02     8.553e-02    8.579e-06
   22      22.000s     7.989e-02     7.870e-02   -1.186e-03
   23      23.000s     7.489e-02     7.283e-02   -2.062e-03
   24      24.000s     7.039e-02     6.778e-02   -2.619e-03
   25      25.000s     6.668e-02     6.344e-02   -3.245e-03
   26      26.000s     6.401e-02     5.970e-02   -4.309e-03
   27      27.000s     6.236e-02     5.650e-02   -5.860e-03
   28      28.000s     6.153e-02     5.374e-02   -7.786e-03
   29      29.000s     6.142e-02     5.137e-02   -1.005e-02
   30      30.000s     6.198e-02     4.933e-02   -1.264e-02

============================================================

