SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/46/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.254e+00     3.435e-02  
T     =       4.730s    307593992655686.375s  

RSS   =    8.255e-03
SD    =    1.659e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.049e+00    4.909e-02
    2       2.000s     8.826e-01     8.557e-01   -2.688e-02
    3       3.000s     7.459e-01     6.992e-01   -4.668e-02
    4       4.000s     6.040e-01     5.725e-01   -3.148e-02
    5       5.000s     4.751e-01     4.700e-01   -5.102e-03
    6       6.000s     3.725e-01     3.870e-01    1.442e-02
    7       7.000s     2.976e-01     3.198e-01    2.213e-02
    8       8.000s     2.432e-01     2.654e-01    2.220e-02
    9       9.000s     2.024e-01     2.214e-01    1.894e-02
   10      10.000s     1.719e-01     1.857e-01    1.380e-02
   11      11.000s     1.490e-01     1.569e-01    7.913e-03
   12      12.000s     1.305e-01     1.335e-01    3.002e-03
   13      13.000s     1.149e-01     1.146e-01   -2.420e-04
   14      14.000s     1.017e-01     9.933e-02   -2.383e-03
   15      15.000s     9.063e-02     8.695e-02   -3.679e-03
   16      16.000s     8.080e-02     7.692e-02   -3.872e-03
   17      17.000s     7.216e-02     6.881e-02   -3.346e-03
   18      18.000s     6.523e-02     6.224e-02   -2.985e-03
   19      19.000s     5.985e-02     5.693e-02   -2.925e-03
   20      20.000s     5.523e-02     5.262e-02   -2.608e-03
   21      21.000s     5.113e-02     4.914e-02   -1.989e-03
   22      22.000s     4.791e-02     4.632e-02   -1.584e-03
   23      23.000s     4.551e-02     4.404e-02   -1.467e-03
   24      24.000s     4.343e-02     4.219e-02   -1.236e-03
   25      25.000s     4.163e-02     4.070e-02   -9.353e-04
   26      26.000s     4.055e-02     3.949e-02   -1.063e-03
   27      27.000s     4.018e-02     3.851e-02   -1.668e-03
   28      28.000s     4.003e-02     3.771e-02   -2.314e-03
   29      29.000s     4.003e-02     3.707e-02   -2.956e-03
   30      30.000s     4.065e-02     3.655e-02   -4.099e-03

============================================================

