SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/348/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.253e+00     1.724e-02  
T     =       5.841s    176734664203307.188s  

RSS   =    1.870e-02
SD    =    2.497e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.073e+00    7.335e-02
    2       2.000s     9.151e-01     9.072e-01   -7.913e-03
    3       3.000s     8.206e-01     7.671e-01   -5.350e-02
    4       4.000s     7.081e-01     6.491e-01   -5.892e-02
    5       5.000s     5.891e-01     5.497e-01   -3.936e-02
    6       6.000s     4.807e-01     4.659e-01   -1.481e-02
    7       7.000s     3.908e-01     3.953e-01    4.525e-03
    8       8.000s     3.185e-01     3.358e-01    1.734e-02
    9       9.000s     2.615e-01     2.857e-01    2.424e-02
   10      10.000s     2.175e-01     2.435e-01    2.597e-02
   11      11.000s     1.832e-01     2.079e-01    2.462e-02
   12      12.000s     1.555e-01     1.779e-01    2.238e-02
   13      13.000s     1.328e-01     1.526e-01    1.979e-02
   14      14.000s     1.147e-01     1.313e-01    1.661e-02
   15      15.000s     1.000e-01     1.133e-01    1.332e-02
   16      16.000s     8.769e-02     9.822e-02    1.054e-02
   17      17.000s     7.742e-02     8.548e-02    8.060e-03
   18      18.000s     6.921e-02     7.474e-02    5.529e-03
   19      19.000s     6.250e-02     6.570e-02    3.199e-03
   20      20.000s     5.668e-02     5.807e-02    1.392e-03
   21      21.000s     5.180e-02     5.165e-02   -1.561e-04
   22      22.000s     4.805e-02     4.623e-02   -1.814e-03
   23      23.000s     4.523e-02     4.167e-02   -3.561e-03
   24      24.000s     4.320e-02     3.783e-02   -5.372e-03
   25      25.000s     4.209e-02     3.459e-02   -7.503e-03
   26      26.000s     4.189e-02     3.186e-02   -1.003e-02
   27      27.000s     4.222e-02     2.956e-02   -1.266e-02
   28      28.000s     4.292e-02     2.762e-02   -1.530e-02
   29      29.000s     4.425e-02     2.599e-02   -1.826e-02
   30      30.000s     4.634e-02     2.461e-02   -2.173e-02

============================================================

