SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/295/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.235e+00     2.267e-02  
T     =       5.354s    204677623578859.375s  

RSS   =    6.802e-03
SD    =    1.506e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.047e+00    4.747e-02
    2       2.000s     8.892e-01     8.729e-01   -1.634e-02
    3       3.000s     7.643e-01     7.280e-01   -3.627e-02
    4       4.000s     6.376e-01     6.078e-01   -2.977e-02
    5       5.000s     5.243e-01     5.081e-01   -1.612e-02
    6       6.000s     4.294e-01     4.254e-01   -3.932e-03
    7       7.000s     3.510e-01     3.568e-01    5.858e-03
    8       8.000s     2.877e-01     2.999e-01    1.213e-02
    9       9.000s     2.388e-01     2.527e-01    1.389e-02
   10      10.000s     2.002e-01     2.135e-01    1.326e-02
   11      11.000s     1.681e-01     1.810e-01    1.288e-02
   12      12.000s     1.416e-01     1.540e-01    1.243e-02
   13      13.000s     1.210e-01     1.316e-01    1.067e-02
   14      14.000s     1.045e-01     1.131e-01    8.514e-03
   15      15.000s     9.028e-02     9.766e-02    7.375e-03
   16      16.000s     7.834e-02     8.488e-02    6.541e-03
   17      17.000s     6.946e-02     7.428e-02    4.823e-03
   18      18.000s     6.255e-02     6.549e-02    2.937e-03
   19      19.000s     5.615e-02     5.819e-02    2.039e-03
   20      20.000s     5.065e-02     5.214e-02    1.494e-03
   21      21.000s     4.691e-02     4.712e-02    2.069e-04
   22      22.000s     4.421e-02     4.295e-02   -1.259e-03
   23      23.000s     4.137e-02     3.950e-02   -1.866e-03
   24      24.000s     3.883e-02     3.663e-02   -2.197e-03
   25      25.000s     3.774e-02     3.425e-02   -3.492e-03
   26      26.000s     3.790e-02     3.228e-02   -5.617e-03
   27      27.000s     3.830e-02     3.064e-02   -7.660e-03
   28      28.000s     3.899e-02     2.928e-02   -9.709e-03
   29      29.000s     4.063e-02     2.816e-02   -1.247e-02
   30      30.000s     4.304e-02     2.722e-02   -1.581e-02

============================================================

