SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/106/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.234e+00     2.464e-02  
T     =       5.678s    154078805844853.594s  

RSS   =    1.037e-02
SD    =    1.859e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.059e+00    5.919e-02
    2       2.000s     9.090e-01     8.921e-01   -1.688e-02
    3       3.000s     7.954e-01     7.520e-01   -4.337e-02
    4       4.000s     6.728e-01     6.346e-01   -3.825e-02
    5       5.000s     5.588e-01     5.361e-01   -2.271e-02
    6       6.000s     4.610e-01     4.535e-01   -7.558e-03
    7       7.000s     3.794e-01     3.842e-01    4.871e-03
    8       8.000s     3.129e-01     3.262e-01    1.326e-02
    9       9.000s     2.608e-01     2.775e-01    1.666e-02
   10      10.000s     2.198e-01     2.366e-01    1.684e-02
   11      11.000s     1.861e-01     2.024e-01    1.629e-02
   12      12.000s     1.583e-01     1.737e-01    1.537e-02
   13      13.000s     1.362e-01     1.496e-01    1.343e-02
   14      14.000s     1.183e-01     1.294e-01    1.117e-02
   15      15.000s     1.028e-01     1.125e-01    9.671e-03
   16      16.000s     8.987e-02     9.833e-02    8.457e-03
   17      17.000s     7.983e-02     8.643e-02    6.593e-03
   18      18.000s     7.201e-02     7.645e-02    4.434e-03
   19      19.000s     6.524e-02     6.808e-02    2.840e-03
   20      20.000s     5.943e-02     6.107e-02    1.640e-03
   21      21.000s     5.493e-02     5.518e-02    2.530e-04
   22      22.000s     5.133e-02     5.025e-02   -1.080e-03
   23      23.000s     4.807e-02     4.612e-02   -1.957e-03
   24      24.000s     4.557e-02     4.265e-02   -2.919e-03
   25      25.000s     4.449e-02     3.974e-02   -4.747e-03
   26      26.000s     4.455e-02     3.730e-02   -7.253e-03
   27      27.000s     4.501e-02     3.526e-02   -9.749e-03
   28      28.000s     4.570e-02     3.354e-02   -1.216e-02
   29      29.000s     4.690e-02     3.211e-02   -1.479e-02
   30      30.000s     4.844e-02     3.090e-02   -1.754e-02

============================================================

