SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/257/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.251e+00     2.583e-02  
T     =       4.553s    496811888724124.625s  

RSS   =    3.067e-03
SD    =    1.011e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.030e+00    2.990e-02
    2       2.000s     8.518e-01     8.319e-01   -1.994e-02
    3       3.000s     7.000e-01     6.729e-01   -2.706e-02
    4       4.000s     5.619e-01     5.453e-01   -1.661e-02
    5       5.000s     4.447e-01     4.429e-01   -1.799e-03
    6       6.000s     3.509e-01     3.606e-01    9.768e-03
    7       7.000s     2.799e-01     2.946e-01    1.468e-02
    8       8.000s     2.275e-01     2.416e-01    1.408e-02
    9       9.000s     1.880e-01     1.991e-01    1.103e-02
   10      10.000s     1.575e-01     1.649e-01    7.390e-03
   11      11.000s     1.338e-01     1.375e-01    3.699e-03
   12      12.000s     1.149e-01     1.155e-01    5.450e-04
   13      13.000s     9.926e-02     9.779e-02   -1.469e-03
   14      14.000s     8.609e-02     8.360e-02   -2.491e-03
   15      15.000s     7.523e-02     7.221e-02   -3.022e-03
   16      16.000s     6.618e-02     6.306e-02   -3.116e-03
   17      17.000s     5.839e-02     5.572e-02   -2.670e-03
   18      18.000s     5.186e-02     4.983e-02   -2.032e-03
   19      19.000s     4.672e-02     4.509e-02   -1.627e-03
   20      20.000s     4.263e-02     4.130e-02   -1.338e-03
   21      21.000s     3.910e-02     3.825e-02   -8.521e-04
   22      22.000s     3.609e-02     3.580e-02   -2.935e-04
   23      23.000s     3.382e-02     3.383e-02    1.695e-05
   24      24.000s     3.213e-02     3.225e-02    1.249e-04
   25      25.000s     3.074e-02     3.099e-02    2.491e-04
   26      26.000s     2.971e-02     2.997e-02    2.586e-04
   27      27.000s     2.934e-02     2.915e-02   -1.841e-04
   28      28.000s     2.962e-02     2.850e-02   -1.124e-03
   29      29.000s     3.032e-02     2.797e-02   -2.347e-03
   30      30.000s     3.132e-02     2.755e-02   -3.771e-03

============================================================

