SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/282/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.212e+00     4.519e-02  
T     =       5.006s    84705058378830.656s  

RSS   =    4.722e-03
SD    =    1.255e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.771e-02
    2       2.000s     8.799e-01     8.580e-01   -2.190e-02
    3       3.000s     7.453e-01     7.108e-01   -3.451e-02
    4       4.000s     6.126e-01     5.903e-01   -2.237e-02
    5       5.000s     4.953e-01     4.916e-01   -3.750e-03
    6       6.000s     4.004e-01     4.107e-01    1.036e-02
    7       7.000s     3.278e-01     3.445e-01    1.675e-02
    8       8.000s     2.732e-01     2.903e-01    1.711e-02
    9       9.000s     2.317e-01     2.459e-01    1.421e-02
   10      10.000s     1.997e-01     2.096e-01    9.934e-03
   11      11.000s     1.744e-01     1.798e-01    5.458e-03
   12      12.000s     1.538e-01     1.554e-01    1.660e-03
   13      13.000s     1.365e-01     1.355e-01   -1.013e-03
   14      14.000s     1.218e-01     1.191e-01   -2.692e-03
   15      15.000s     1.094e-01     1.057e-01   -3.684e-03
   16      16.000s     9.889e-02     9.478e-02   -4.109e-03
   17      17.000s     8.981e-02     8.580e-02   -4.008e-03
   18      18.000s     8.201e-02     7.845e-02   -3.560e-03
   19      19.000s     7.544e-02     7.242e-02   -3.016e-03
   20      20.000s     6.998e-02     6.749e-02   -2.490e-03
   21      21.000s     6.539e-02     6.345e-02   -1.931e-03
   22      22.000s     6.138e-02     6.015e-02   -1.234e-03
   23      23.000s     5.783e-02     5.744e-02   -3.920e-04
   24      24.000s     5.483e-02     5.522e-02    3.919e-04
   25      25.000s     5.260e-02     5.341e-02    8.049e-04
   26      26.000s     5.119e-02     5.192e-02    7.261e-04
   27      27.000s     5.038e-02     5.070e-02    3.190e-04
   28      28.000s     5.001e-02     4.970e-02   -3.057e-04
   29      29.000s     5.025e-02     4.889e-02   -1.364e-03
   30      30.000s     5.132e-02     4.822e-02   -3.107e-03

============================================================

