SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/259/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 278 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.168e+00     4.432e-02  
T     =       5.335s       64.493s  

RSS   =    6.685e-04
SD    =    4.721e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.012e+00    1.169e-02
    2       2.000s     8.539e-01     8.456e-01   -8.365e-03
    3       3.000s     7.184e-01     7.077e-01   -1.070e-02
    4       4.000s     6.003e-01     5.933e-01   -7.025e-03
    5       5.000s     4.986e-01     4.984e-01   -2.485e-04
    6       6.000s     4.139e-01     4.196e-01    5.702e-03
    7       7.000s     3.467e-01     3.541e-01    7.458e-03
    8       8.000s     2.937e-01     2.998e-01    6.119e-03
    9       9.000s     2.500e-01     2.546e-01    4.617e-03
   10      10.000s     2.137e-01     2.171e-01    3.418e-03
   11      11.000s     1.845e-01     1.859e-01    1.427e-03
   12      12.000s     1.609e-01     1.599e-01   -9.886e-04
   13      13.000s     1.408e-01     1.383e-01   -2.516e-03
   14      14.000s     1.235e-01     1.203e-01   -3.196e-03
   15      15.000s     1.093e-01     1.053e-01   -3.962e-03
   16      16.000s     9.743e-02     9.277e-02   -4.666e-03
   17      17.000s     8.667e-02     8.229e-02   -4.382e-03
   18      18.000s     7.665e-02     7.352e-02   -3.129e-03
   19      19.000s     6.794e-02     6.617e-02   -1.769e-03
   20      20.000s     6.057e-02     5.999e-02   -5.752e-04
   21      21.000s     5.400e-02     5.480e-02    7.994e-04
   22      22.000s     4.819e-02     5.041e-02    2.222e-03
   23      23.000s     4.362e-02     4.669e-02    3.075e-03
   24      24.000s     4.035e-02     4.354e-02    3.187e-03
   25      25.000s     3.798e-02     4.085e-02    2.869e-03
   26      26.000s     3.632e-02     3.854e-02    2.225e-03
   27      27.000s     3.540e-02     3.656e-02    1.161e-03
   28      28.000s     3.499e-02     3.485e-02   -1.380e-04
   29      29.000s     3.478e-02     3.336e-02   -1.424e-03
   30      30.000s     3.492e-02     3.205e-02   -2.864e-03

============================================================

