SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/6/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 372 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.229e+00     1.112e-01  
T     =       3.304s       27.935s  

RSS   =    1.784e-03
SD    =    7.711e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.015e+00    1.547e-02
    2       2.000s     7.983e-01     7.745e-01   -2.379e-02
    3       3.000s     6.076e-01     5.956e-01   -1.200e-02
    4       4.000s     4.578e-01     4.626e-01    4.846e-03
    5       5.000s     3.512e-01     3.636e-01    1.238e-02
    6       6.000s     2.771e-01     2.896e-01    1.248e-02
    7       7.000s     2.256e-01     2.342e-01    8.687e-03
    8       8.000s     1.896e-01     1.926e-01    2.979e-03
    9       9.000s     1.637e-01     1.612e-01   -2.506e-03
   10      10.000s     1.434e-01     1.373e-01   -6.077e-03
   11      11.000s     1.267e-01     1.190e-01   -7.671e-03
   12      12.000s     1.127e-01     1.049e-01   -7.862e-03
   13      13.000s     1.006e-01     9.383e-02   -6.745e-03
   14      14.000s     8.968e-02     8.510e-02   -4.587e-03
   15      15.000s     8.041e-02     7.809e-02   -2.318e-03
   16      16.000s     7.293e-02     7.238e-02   -5.455e-04
   17      17.000s     6.665e-02     6.765e-02    9.953e-04
   18      18.000s     6.116e-02     6.365e-02    2.489e-03
   19      19.000s     5.675e-02     6.022e-02    3.466e-03
   20      20.000s     5.351e-02     5.722e-02    3.707e-03
   21      21.000s     5.078e-02     5.455e-02    3.777e-03
   22      22.000s     4.805e-02     5.215e-02    4.103e-03
   23      23.000s     4.569e-02     4.996e-02    4.271e-03
   24      24.000s     4.418e-02     4.794e-02    3.761e-03
   25      25.000s     4.335e-02     4.606e-02    2.714e-03
   26      26.000s     4.283e-02     4.430e-02    1.469e-03
   27      27.000s     4.270e-02     4.264e-02   -6.002e-05
   28      28.000s     4.313e-02     4.106e-02   -2.073e-03
   29      29.000s     4.402e-02     3.956e-02   -4.465e-03
   30      30.000s     4.527e-02     3.812e-02   -7.145e-03

============================================================

