SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/3/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.242e+00     2.686e-02  
T     =       4.998s    309408941738964.812s  

RSS   =    5.703e-03
SD    =    1.379e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.044e+00    4.354e-02
    2       2.000s     8.793e-01     8.592e-01   -2.010e-02
    3       3.000s     7.447e-01     7.083e-01   -3.644e-02
    4       4.000s     6.107e-01     5.847e-01   -2.602e-02
    5       5.000s     4.928e-01     4.835e-01   -9.209e-03
    6       6.000s     3.974e-01     4.007e-01    3.315e-03
    7       7.000s     3.227e-01     3.329e-01    1.028e-02
    8       8.000s     2.642e-01     2.774e-01    1.322e-02
    9       9.000s     2.188e-01     2.320e-01    1.316e-02
   10      10.000s     1.833e-01     1.948e-01    1.146e-02
   11      11.000s     1.546e-01     1.643e-01    9.778e-03
   12      12.000s     1.309e-01     1.394e-01    8.551e-03
   13      13.000s     1.119e-01     1.190e-01    7.129e-03
   14      14.000s     9.691e-02     1.023e-01    5.382e-03
   15      15.000s     8.473e-02     8.862e-02    3.888e-03
   16      16.000s     7.461e-02     7.742e-02    2.808e-03
   17      17.000s     6.644e-02     6.825e-02    1.811e-03
   18      18.000s     5.982e-02     6.074e-02    9.261e-04
   19      19.000s     5.412e-02     5.460e-02    4.835e-04
   20      20.000s     4.921e-02     4.957e-02    3.592e-04
   21      21.000s     4.532e-02     4.545e-02    1.355e-04
   22      22.000s     4.225e-02     4.208e-02   -1.708e-04
   23      23.000s     3.962e-02     3.932e-02   -3.005e-04
   24      24.000s     3.755e-02     3.706e-02   -4.880e-04
   25      25.000s     3.653e-02     3.521e-02   -1.316e-03
   26      26.000s     3.668e-02     3.370e-02   -2.984e-03
   27      27.000s     3.775e-02     3.246e-02   -5.291e-03
   28      28.000s     3.955e-02     3.144e-02   -8.111e-03
   29      29.000s     4.194e-02     3.061e-02   -1.133e-02
   30      30.000s     4.440e-02     2.993e-02   -1.447e-02

============================================================

