SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/197/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.166e+00     5.900e-02  
T     =       5.260s    31920106899217.895s  

RSS   =    1.844e-03
SD    =    7.840e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.023e+00    2.282e-02
    2       2.000s     8.738e-01     8.559e-01   -1.789e-02
    3       3.000s     7.385e-01     7.180e-01   -2.050e-02
    4       4.000s     6.132e-01     6.039e-01   -9.292e-03
    5       5.000s     5.076e-01     5.095e-01    1.927e-03
    6       6.000s     4.229e-01     4.315e-01    8.681e-03
    7       7.000s     3.559e-01     3.670e-01    1.113e-02
    8       8.000s     3.032e-01     3.137e-01    1.046e-02
    9       9.000s     2.619e-01     2.696e-01    7.704e-03
   10      10.000s     2.292e-01     2.331e-01    3.950e-03
   11      11.000s     2.027e-01     2.030e-01    2.907e-04
   12      12.000s     1.806e-01     1.781e-01   -2.491e-03
   13      13.000s     1.616e-01     1.574e-01   -4.107e-03
   14      14.000s     1.450e-01     1.404e-01   -4.622e-03
   15      15.000s     1.306e-01     1.263e-01   -4.301e-03
   16      16.000s     1.182e-01     1.147e-01   -3.539e-03
   17      17.000s     1.077e-01     1.050e-01   -2.689e-03
   18      18.000s     9.891e-02     9.705e-02   -1.862e-03
   19      19.000s     9.148e-02     9.046e-02   -1.016e-03
   20      20.000s     8.525e-02     8.501e-02   -2.387e-04
   21      21.000s     8.023e-02     8.051e-02    2.753e-04
   22      22.000s     7.622e-02     7.678e-02    5.693e-04
   23      23.000s     7.273e-02     7.370e-02    9.746e-04
   24      24.000s     6.952e-02     7.116e-02    1.639e-03
   25      25.000s     6.686e-02     6.905e-02    2.197e-03
   26      26.000s     6.518e-02     6.731e-02    2.127e-03
   27      27.000s     6.455e-02     6.587e-02    1.318e-03
   28      28.000s     6.458e-02     6.468e-02    9.923e-05
   29      29.000s     6.488e-02     6.370e-02   -1.184e-03
   30      30.000s     6.531e-02     6.288e-02   -2.431e-03

============================================================

