SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/18/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.232e+00     4.775e-02  
T     =       4.599s    101729534466973.016s  

RSS   =    5.877e-03
SD    =    1.400e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.039e+00    3.902e-02
    2       2.000s     8.723e-01     8.453e-01   -2.701e-02
    3       3.000s     7.284e-01     6.894e-01   -3.899e-02
    4       4.000s     5.854e-01     5.640e-01   -2.138e-02
    5       5.000s     4.606e-01     4.631e-01    2.490e-03
    6       6.000s     3.641e-01     3.819e-01    1.780e-02
    7       7.000s     2.947e-01     3.166e-01    2.190e-02
    8       8.000s     2.449e-01     2.641e-01    1.917e-02
    9       9.000s     2.080e-01     2.218e-01    1.378e-02
   10      10.000s     1.802e-01     1.878e-01    7.624e-03
   11      11.000s     1.585e-01     1.604e-01    1.949e-03
   12      12.000s     1.405e-01     1.384e-01   -2.138e-03
   13      13.000s     1.252e-01     1.207e-01   -4.572e-03
   14      14.000s     1.124e-01     1.064e-01   -5.991e-03
   15      15.000s     1.015e-01     9.496e-02   -6.578e-03
   16      16.000s     9.191e-02     8.573e-02   -6.178e-03
   17      17.000s     8.348e-02     7.831e-02   -5.169e-03
   18      18.000s     7.656e-02     7.233e-02   -4.227e-03
   19      19.000s     7.098e-02     6.753e-02   -3.447e-03
   20      20.000s     6.616e-02     6.366e-02   -2.495e-03
   21      21.000s     6.199e-02     6.055e-02   -1.434e-03
   22      22.000s     5.867e-02     5.805e-02   -6.234e-04
   23      23.000s     5.602e-02     5.604e-02    1.387e-05
   24      24.000s     5.355e-02     5.442e-02    8.616e-04
   25      25.000s     5.129e-02     5.311e-02    1.818e-03
   26      26.000s     4.978e-02     5.206e-02    2.285e-03
   27      27.000s     4.925e-02     5.122e-02    1.966e-03
   28      28.000s     4.943e-02     5.054e-02    1.116e-03
   29      29.000s     5.002e-02     5.000e-02   -2.476e-05
   30      30.000s     5.110e-02     4.956e-02   -1.547e-03

============================================================

