SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/218/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.209e+00     2.252e-02  
T     =       5.716s    521693775030126.188s  

RSS   =    5.159e-03
SD    =    1.311e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.771e-02
    2       2.000s     8.803e-01     8.748e-01   -5.562e-03
    3       3.000s     7.630e-01     7.380e-01   -2.507e-02
    4       4.000s     6.499e-01     6.231e-01   -2.680e-02
    5       5.000s     5.464e-01     5.267e-01   -1.966e-02
    6       6.000s     4.568e-01     4.458e-01   -1.094e-02
    7       7.000s     3.804e-01     3.779e-01   -2.491e-03
    8       8.000s     3.153e-01     3.208e-01    5.550e-03
    9       9.000s     2.618e-01     2.730e-01    1.120e-02
   10      10.000s     2.196e-01     2.328e-01    1.314e-02
   11      11.000s     1.859e-01     1.990e-01    1.309e-02
   12      12.000s     1.576e-01     1.707e-01    1.310e-02
   13      13.000s     1.341e-01     1.469e-01    1.284e-02
   14      14.000s     1.156e-01     1.269e-01    1.135e-02
   15      15.000s     1.008e-01     1.102e-01    9.336e-03
   16      16.000s     8.823e-02     9.611e-02    7.887e-03
   17      17.000s     7.765e-02     8.430e-02    6.650e-03
   18      18.000s     6.949e-02     7.439e-02    4.893e-03
   19      19.000s     6.304e-02     6.606e-02    3.025e-03
   20      20.000s     5.738e-02     5.907e-02    1.696e-03
   21      21.000s     5.262e-02     5.321e-02    5.829e-04
   22      22.000s     4.904e-02     4.828e-02   -7.572e-04
   23      23.000s     4.608e-02     4.415e-02   -1.929e-03
   24      24.000s     4.332e-02     4.068e-02   -2.647e-03
   25      25.000s     4.137e-02     3.776e-02   -3.608e-03
   26      26.000s     4.076e-02     3.532e-02   -5.442e-03
   27      27.000s     4.102e-02     3.326e-02   -7.761e-03
   28      28.000s     4.164e-02     3.154e-02   -1.011e-02
   29      29.000s     4.297e-02     3.009e-02   -1.287e-02
   30      30.000s     4.529e-02     2.888e-02   -1.641e-02

============================================================

