SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/232/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.186e+00     3.332e-02  
T     =       5.264s    2003343647642121.000s  

RSS   =    5.831e-04
SD    =    4.409e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.014e+00    1.412e-02
    2       2.000s     8.531e-01     8.444e-01   -8.718e-03
    3       3.000s     7.139e-01     7.041e-01   -9.777e-03
    4       4.000s     5.941e-01     5.881e-01   -6.041e-03
    5       5.000s     4.942e-01     4.921e-01   -2.102e-03
    6       6.000s     4.118e-01     4.127e-01    8.758e-04
    7       7.000s     3.448e-01     3.471e-01    2.303e-03
    8       8.000s     2.900e-01     2.928e-01    2.828e-03
    9       9.000s     2.446e-01     2.479e-01    3.282e-03
   10      10.000s     2.075e-01     2.108e-01    3.318e-03
   11      11.000s     1.776e-01     1.801e-01    2.456e-03
   12      12.000s     1.533e-01     1.547e-01    1.401e-03
   13      13.000s     1.326e-01     1.337e-01    1.050e-03
   14      14.000s     1.152e-01     1.163e-01    1.130e-03
   15      15.000s     1.010e-01     1.020e-01    9.727e-04
   16      16.000s     8.930e-02     9.009e-02    7.904e-04
   17      17.000s     7.917e-02     8.027e-02    1.098e-03
   18      18.000s     7.059e-02     7.215e-02    1.553e-03
   19      19.000s     6.397e-02     6.543e-02    1.455e-03
   20      20.000s     5.893e-02     5.988e-02    9.451e-04
   21      21.000s     5.453e-02     5.528e-02    7.490e-04
   22      22.000s     5.046e-02     5.148e-02    1.018e-03
   23      23.000s     4.709e-02     4.834e-02    1.248e-03
   24      24.000s     4.460e-02     4.574e-02    1.139e-03
   25      25.000s     4.280e-02     4.359e-02    7.967e-04
   26      26.000s     4.164e-02     4.182e-02    1.737e-04
   27      27.000s     4.141e-02     4.035e-02   -1.057e-03
   28      28.000s     4.218e-02     3.913e-02   -3.045e-03
   29      29.000s     4.371e-02     3.813e-02   -5.585e-03
   30      30.000s     4.567e-02     3.730e-02   -8.375e-03

============================================================

