SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/143/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.200e+00     6.191e-02  
T     =       5.101s    86637506957561.438s  

RSS   =    8.281e-03
SD    =    1.661e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.049e+00    4.867e-02
    2       2.000s     8.874e-01     8.730e-01   -1.445e-02
    3       3.000s     7.711e-01     7.286e-01   -4.250e-02
    4       4.000s     6.491e-01     6.099e-01   -3.917e-02
    5       5.000s     5.307e-01     5.123e-01   -1.833e-02
    6       6.000s     4.296e-01     4.322e-01    2.525e-03
    7       7.000s     3.513e-01     3.662e-01    1.495e-02
    8       8.000s     2.918e-01     3.121e-01    2.024e-02
    9       9.000s     2.463e-01     2.675e-01    2.125e-02
   10      10.000s     2.122e-01     2.309e-01    1.876e-02
   11      11.000s     1.868e-01     2.008e-01    1.401e-02
   12      12.000s     1.666e-01     1.761e-01    9.504e-03
   13      13.000s     1.494e-01     1.558e-01    6.419e-03
   14      14.000s     1.351e-01     1.391e-01    4.007e-03
   15      15.000s     1.235e-01     1.253e-01    1.815e-03
   16      16.000s     1.136e-01     1.140e-01    4.175e-04
   17      17.000s     1.048e-01     1.048e-01   -8.803e-05
   18      18.000s     9.757e-02     9.713e-02   -4.387e-04
   19      19.000s     9.177e-02     9.086e-02   -9.140e-04
   20      20.000s     8.687e-02     8.570e-02   -1.169e-03
   21      21.000s     8.282e-02     8.147e-02   -1.355e-03
   22      22.000s     8.007e-02     7.799e-02   -2.083e-03
   23      23.000s     7.842e-02     7.512e-02   -3.294e-03
   24      24.000s     7.708e-02     7.277e-02   -4.304e-03
   25      25.000s     7.576e-02     7.084e-02   -4.925e-03
   26      26.000s     7.473e-02     6.925e-02   -5.481e-03
   27      27.000s     7.386e-02     6.794e-02   -5.921e-03
   28      28.000s     7.282e-02     6.687e-02   -5.947e-03
   29      29.000s     7.185e-02     6.599e-02   -5.866e-03
   30      30.000s     7.159e-02     6.526e-02   -6.325e-03

============================================================

