SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/70/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.221e+00     2.337e-02  
T     =       5.475s    359981536931227.250s  

RSS   =    6.625e-03
SD    =    1.486e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00    4.055e-02
    2       2.000s     8.770e-01     8.708e-01   -6.273e-03
    3       3.000s     7.548e-01     7.293e-01   -2.554e-02
    4       4.000s     6.407e-01     6.115e-01   -2.922e-02
    5       5.000s     5.366e-01     5.133e-01   -2.332e-02
    6       6.000s     4.452e-01     4.315e-01   -1.375e-02
    7       7.000s     3.674e-01     3.634e-01   -4.033e-03
    8       8.000s     3.015e-01     3.066e-01    5.096e-03
    9       9.000s     2.468e-01     2.593e-01    1.256e-02
   10      10.000s     2.033e-01     2.199e-01    1.666e-02
   11      11.000s     1.695e-01     1.871e-01    1.766e-02
   12      12.000s     1.424e-01     1.598e-01    1.737e-02
   13      13.000s     1.206e-01     1.370e-01    1.642e-02
   14      14.000s     1.039e-01     1.180e-01    1.418e-02
   15      15.000s     9.118e-02     1.022e-01    1.106e-02
   16      16.000s     8.065e-02     8.907e-02    8.426e-03
   17      17.000s     7.155e-02     7.810e-02    6.552e-03
   18      18.000s     6.435e-02     6.897e-02    4.620e-03
   19      19.000s     5.877e-02     6.136e-02    2.585e-03
   20      20.000s     5.381e-02     5.501e-02    1.202e-03
   21      21.000s     4.935e-02     4.973e-02    3.864e-04
   22      22.000s     4.610e-02     4.533e-02   -7.648e-04
   23      23.000s     4.406e-02     4.166e-02   -2.393e-03
   24      24.000s     4.244e-02     3.861e-02   -3.825e-03
   25      25.000s     4.109e-02     3.607e-02   -5.021e-03
   26      26.000s     4.068e-02     3.395e-02   -6.738e-03
   27      27.000s     4.145e-02     3.218e-02   -9.274e-03
   28      28.000s     4.289e-02     3.071e-02   -1.218e-02
   29      29.000s     4.459e-02     2.948e-02   -1.511e-02
   30      30.000s     4.636e-02     2.846e-02   -1.790e-02

============================================================

