SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/163/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.253e+00     3.991e-03  
T     =       5.655s    47814241706470.281s  

RSS   =    9.306e-03
SD    =    1.761e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.054e+00    5.385e-02
    2       2.000s     8.964e-01     8.837e-01   -1.269e-02
    3       3.000s     7.785e-01     7.411e-01   -3.739e-02
    4       4.000s     6.581e-01     6.216e-01   -3.648e-02
    5       5.000s     5.459e-01     5.215e-01   -2.439e-02
    6       6.000s     4.477e-01     4.376e-01   -1.009e-02
    7       7.000s     3.652e-01     3.673e-01    2.138e-03
    8       8.000s     2.980e-01     3.084e-01    1.046e-02
    9       9.000s     2.443e-01     2.591e-01    1.480e-02
   10      10.000s     2.013e-01     2.177e-01    1.642e-02
   11      11.000s     1.665e-01     1.831e-01    1.657e-02
   12      12.000s     1.384e-01     1.541e-01    1.565e-02
   13      13.000s     1.158e-01     1.297e-01    1.399e-02
   14      14.000s     9.701e-02     1.094e-01    1.235e-02
   15      15.000s     8.112e-02     9.228e-02    1.116e-02
   16      16.000s     6.795e-02     7.797e-02    1.002e-02
   17      17.000s     5.757e-02     6.598e-02    8.410e-03
   18      18.000s     4.947e-02     5.593e-02    6.460e-03
   19      19.000s     4.301e-02     4.751e-02    4.505e-03
   20      20.000s     3.790e-02     4.046e-02    2.557e-03
   21      21.000s     3.397e-02     3.455e-02    5.749e-04
   22      22.000s     3.081e-02     2.959e-02   -1.218e-03
   23      23.000s     2.815e-02     2.544e-02   -2.704e-03
   24      24.000s     2.614e-02     2.197e-02   -4.172e-03
   25      25.000s     2.496e-02     1.905e-02   -5.906e-03
   26      26.000s     2.445e-02     1.661e-02   -7.840e-03
   27      27.000s     2.448e-02     1.457e-02   -9.910e-03
   28      28.000s     2.524e-02     1.285e-02   -1.238e-02
   29      29.000s     2.694e-02     1.142e-02   -1.553e-02
   30      30.000s     2.942e-02     1.021e-02   -1.921e-02

============================================================

