SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/216/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.201e+00     1.089e-02  
T     =       6.620s    193097389544475.688s  

RSS   =    8.147e-03
SD    =    1.648e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.044e+00    4.350e-02
    2       2.000s     8.980e-01     8.987e-01    7.011e-04
    3       3.000s     7.956e-01     7.743e-01   -2.135e-02
    4       4.000s     6.964e-01     6.672e-01   -2.918e-02
    5       5.000s     6.015e-01     5.752e-01   -2.625e-02
    6       6.000s     5.149e-01     4.961e-01   -1.875e-02
    7       7.000s     4.399e-01     4.281e-01   -1.178e-02
    8       8.000s     3.751e-01     3.696e-01   -5.519e-03
    9       9.000s     3.178e-01     3.193e-01    1.499e-03
   10      10.000s     2.676e-01     2.761e-01    8.442e-03
   11      11.000s     2.253e-01     2.389e-01    1.357e-02
   12      12.000s     1.901e-01     2.069e-01    1.680e-02
   13      13.000s     1.607e-01     1.794e-01    1.876e-02
   14      14.000s     1.366e-01     1.558e-01    1.918e-02
   15      15.000s     1.177e-01     1.355e-01    1.783e-02
   16      16.000s     1.023e-01     1.180e-01    1.568e-02
   17      17.000s     8.940e-02     1.030e-01    1.361e-02
   18      18.000s     7.877e-02     9.009e-02    1.132e-02
   19      19.000s     7.051e-02     7.899e-02    8.482e-03
   20      20.000s     6.363e-02     6.944e-02    5.811e-03
   21      21.000s     5.734e-02     6.123e-02    3.895e-03
   22      22.000s     5.205e-02     5.418e-02    2.122e-03
   23      23.000s     4.837e-02     4.811e-02   -2.613e-04
   24      24.000s     4.586e-02     4.289e-02   -2.964e-03
   25      25.000s     4.385e-02     3.840e-02   -5.442e-03
   26      26.000s     4.260e-02     3.455e-02   -8.051e-03
   27      27.000s     4.275e-02     3.123e-02   -1.151e-02
   28      28.000s     4.418e-02     2.838e-02   -1.580e-02
   29      29.000s     4.616e-02     2.593e-02   -2.023e-02
   30      30.000s     4.791e-02     2.382e-02   -2.409e-02

============================================================

