SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/166/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.206e+00     2.874e-02  
T     =       5.787s    620183014459368.375s  

RSS   =    5.737e-03
SD    =    1.383e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.044e+00    4.354e-02
    2       2.000s     8.935e-01     8.825e-01   -1.103e-02
    3       3.000s     7.774e-01     7.470e-01   -3.040e-02
    4       4.000s     6.619e-01     6.330e-01   -2.881e-02
    5       5.000s     5.554e-01     5.372e-01   -1.828e-02
    6       6.000s     4.634e-01     4.565e-01   -6.897e-03
    7       7.000s     3.867e-01     3.886e-01    1.913e-03
    8       8.000s     3.236e-01     3.315e-01    7.880e-03
    9       9.000s     2.719e-01     2.835e-01    1.153e-02
   10      10.000s     2.299e-01     2.430e-01    1.310e-02
   11      11.000s     1.960e-01     2.090e-01    1.302e-02
   12      12.000s     1.683e-01     1.804e-01    1.210e-02
   13      13.000s     1.455e-01     1.564e-01    1.089e-02
   14      14.000s     1.267e-01     1.361e-01    9.427e-03
   15      15.000s     1.113e-01     1.191e-01    7.723e-03
   16      16.000s     9.862e-02     1.047e-01    6.114e-03
   17      17.000s     8.783e-02     9.267e-02    4.836e-03
   18      18.000s     7.877e-02     8.253e-02    3.756e-03
   19      19.000s     7.128e-02     7.399e-02    2.707e-03
   20      20.000s     6.507e-02     6.681e-02    1.736e-03
   21      21.000s     5.991e-02     6.077e-02    8.597e-04
   22      22.000s     5.577e-02     5.568e-02   -8.166e-05
   23      23.000s     5.259e-02     5.141e-02   -1.182e-03
   24      24.000s     5.018e-02     4.781e-02   -2.368e-03
   25      25.000s     4.844e-02     4.478e-02   -3.658e-03
   26      26.000s     4.748e-02     4.224e-02   -5.243e-03
   27      27.000s     4.731e-02     4.010e-02   -7.216e-03
   28      28.000s     4.777e-02     3.829e-02   -9.480e-03
   29      29.000s     4.872e-02     3.678e-02   -1.195e-02
   30      30.000s     5.004e-02     3.550e-02   -1.454e-02

============================================================

