SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/315/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.241e+00     3.091e-02  
T     =       4.927s    841104986450967.375s  

RSS   =    6.134e-03
SD    =    1.430e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.044e+00    4.371e-02
    2       2.000s     8.756e-01     8.577e-01   -1.794e-02
    3       3.000s     7.410e-01     7.058e-01   -3.518e-02
    4       4.000s     6.101e-01     5.818e-01   -2.826e-02
    5       5.000s     4.939e-01     4.806e-01   -1.326e-02
    6       6.000s     3.975e-01     3.980e-01    4.920e-04
    7       7.000s     3.212e-01     3.306e-01    9.446e-03
    8       8.000s     2.620e-01     2.756e-01    1.359e-02
    9       9.000s     2.162e-01     2.306e-01    1.438e-02
   10      10.000s     1.806e-01     1.939e-01    1.334e-02
   11      11.000s     1.525e-01     1.640e-01    1.148e-02
   12      12.000s     1.300e-01     1.395e-01    9.529e-03
   13      13.000s     1.116e-01     1.196e-01    7.998e-03
   14      14.000s     9.630e-02     1.033e-01    6.994e-03
   15      15.000s     8.381e-02     9.000e-02    6.185e-03
   16      16.000s     7.392e-02     7.914e-02    5.222e-03
   17      17.000s     6.620e-02     7.028e-02    4.081e-03
   18      18.000s     6.013e-02     6.305e-02    2.923e-03
   19      19.000s     5.529e-02     5.715e-02    1.854e-03
   20      20.000s     5.140e-02     5.233e-02    9.309e-04
   21      21.000s     4.821e-02     4.839e-02    1.816e-04
   22      22.000s     4.567e-02     4.518e-02   -4.912e-04
   23      23.000s     4.385e-02     4.256e-02   -1.292e-03
   24      24.000s     4.274e-02     4.042e-02   -2.320e-03
   25      25.000s     4.220e-02     3.867e-02   -3.532e-03
   26      26.000s     4.222e-02     3.724e-02   -4.974e-03
   27      27.000s     4.297e-02     3.608e-02   -6.891e-03
   28      28.000s     4.462e-02     3.513e-02   -9.489e-03
   29      29.000s     4.702e-02     3.435e-02   -1.267e-02
   30      30.000s     4.976e-02     3.372e-02   -1.604e-02

============================================================

