SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/128/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.188e+00     1.785e-02  
T     =       6.945s    724841507411929.125s  

RSS   =    1.010e-02
SD    =    1.835e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.046e+00    4.649e-02
    2       2.000s     9.036e-01     9.086e-01    4.966e-03
    3       3.000s     8.084e-01     7.891e-01   -1.929e-02
    4       4.000s     7.172e-01     6.857e-01   -3.150e-02
    5       5.000s     6.293e-01     5.961e-01   -3.317e-02
    6       6.000s     5.455e-01     5.186e-01   -2.693e-02
    7       7.000s     4.683e-01     4.514e-01   -1.687e-02
    8       8.000s     3.996e-01     3.933e-01   -6.318e-03
    9       9.000s     3.398e-01     3.429e-01    3.149e-03
   10      10.000s     2.885e-01     2.994e-01    1.087e-02
   11      11.000s     2.452e-01     2.616e-01    1.639e-02
   12      12.000s     2.093e-01     2.289e-01    1.962e-02
   13      13.000s     1.797e-01     2.006e-01    2.092e-02
   14      14.000s     1.554e-01     1.761e-01    2.075e-02
   15      15.000s     1.354e-01     1.549e-01    1.945e-02
   16      16.000s     1.192e-01     1.365e-01    1.732e-02
   17      17.000s     1.059e-01     1.206e-01    1.469e-02
   18      18.000s     9.498e-02     1.068e-01    1.184e-02
   19      19.000s     8.587e-02     9.489e-02    9.021e-03
   20      20.000s     7.810e-02     8.456e-02    6.454e-03
   21      21.000s     7.146e-02     7.561e-02    4.157e-03
   22      22.000s     6.603e-02     6.787e-02    1.834e-03
   23      23.000s     6.198e-02     6.116e-02   -8.158e-04
   24      24.000s     5.905e-02     5.535e-02   -3.701e-03
   25      25.000s     5.684e-02     5.032e-02   -6.520e-03
   26      26.000s     5.527e-02     4.597e-02   -9.299e-03
   27      27.000s     5.465e-02     4.220e-02   -1.245e-02
   28      28.000s     5.516e-02     3.894e-02   -1.623e-02
   29      29.000s     5.648e-02     3.611e-02   -2.037e-02
   30      30.000s     5.812e-02     3.366e-02   -2.446e-02

============================================================

