SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/301/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.248e+00     1.805e-02  
T     =       5.288s    374916875784347.750s  

RSS   =    7.715e-03
SD    =    1.604e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.051e+00    5.127e-02
    2       2.000s     8.931e-01     8.732e-01   -1.986e-02
    3       3.000s     7.663e-01     7.259e-01   -4.042e-02
    4       4.000s     6.358e-01     6.039e-01   -3.191e-02
    5       5.000s     5.184e-01     5.030e-01   -1.541e-02
    6       6.000s     4.207e-01     4.194e-01   -1.258e-03
    7       7.000s     3.413e-01     3.503e-01    8.975e-03
    8       8.000s     2.780e-01     2.930e-01    1.505e-02
    9       9.000s     2.292e-01     2.457e-01    1.646e-02
   10      10.000s     1.917e-01     2.064e-01    1.478e-02
   11      11.000s     1.613e-01     1.740e-01    1.272e-02
   12      12.000s     1.360e-01     1.471e-01    1.109e-02
   13      13.000s     1.157e-01     1.249e-01    9.175e-03
   14      14.000s     9.940e-02     1.065e-01    7.073e-03
   15      15.000s     8.559e-02     9.124e-02    5.645e-03
   16      16.000s     7.387e-02     7.863e-02    4.753e-03
   17      17.000s     6.460e-02     6.819e-02    3.586e-03
   18      18.000s     5.732e-02     5.955e-02    2.234e-03
   19      19.000s     5.103e-02     5.240e-02    1.374e-03
   20      20.000s     4.566e-02     4.648e-02    8.224e-04
   21      21.000s     4.171e-02     4.158e-02   -1.255e-04
   22      22.000s     3.885e-02     3.753e-02   -1.323e-03
   23      23.000s     3.624e-02     3.417e-02   -2.072e-03
   24      24.000s     3.390e-02     3.139e-02   -2.509e-03
   25      25.000s     3.255e-02     2.909e-02   -3.455e-03
   26      26.000s     3.231e-02     2.719e-02   -5.115e-03
   27      27.000s     3.262e-02     2.562e-02   -7.003e-03
   28      28.000s     3.329e-02     2.431e-02   -8.982e-03
   29      29.000s     3.462e-02     2.323e-02   -1.138e-02
   30      30.000s     3.651e-02     2.234e-02   -1.417e-02

============================================================

