SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/94/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.191e+00     2.601e-02  
T     =       5.344s    274838241592043.000s  

RSS   =    6.013e-04
SD    =    4.477e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.014e+00    1.375e-02
    2       2.000s     8.530e-01     8.452e-01   -7.790e-03
    3       3.000s     7.138e-01     7.054e-01   -8.440e-03
    4       4.000s     5.954e-01     5.894e-01   -5.993e-03
    5       5.000s     4.961e-01     4.933e-01   -2.830e-03
    6       6.000s     4.133e-01     4.135e-01    2.843e-04
    7       7.000s     3.461e-01     3.474e-01    1.314e-03
    8       8.000s     2.918e-01     2.926e-01    7.616e-04
    9       9.000s     2.462e-01     2.471e-01    8.592e-04
   10      10.000s     2.075e-01     2.093e-01    1.821e-03
   11      11.000s     1.757e-01     1.781e-01    2.341e-03
   12      12.000s     1.496e-01     1.521e-01    2.463e-03
   13      13.000s     1.275e-01     1.306e-01    3.085e-03
   14      14.000s     1.090e-01     1.127e-01    3.739e-03
   15      15.000s     9.458e-02     9.794e-02    3.360e-03
   16      16.000s     8.326e-02     8.567e-02    2.410e-03
   17      17.000s     7.336e-02     7.549e-02    2.125e-03
   18      18.000s     6.466e-02     6.704e-02    2.386e-03
   19      19.000s     5.786e-02     6.004e-02    2.184e-03
   20      20.000s     5.268e-02     5.423e-02    1.549e-03
   21      21.000s     4.811e-02     4.942e-02    1.304e-03
   22      22.000s     4.401e-02     4.542e-02    1.415e-03
   23      23.000s     4.097e-02     4.211e-02    1.139e-03
   24      24.000s     3.894e-02     3.936e-02    4.203e-04
   25      25.000s     3.731e-02     3.708e-02   -2.233e-04
   26      26.000s     3.610e-02     3.519e-02   -9.028e-04
   27      27.000s     3.587e-02     3.363e-02   -2.245e-03
   28      28.000s     3.666e-02     3.233e-02   -4.330e-03
   29      29.000s     3.797e-02     3.125e-02   -6.718e-03
   30      30.000s     3.960e-02     3.036e-02   -9.241e-03

============================================================

