SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/80/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.298e+00     2.387e-02  
T     =       4.272s    119514256916066.094s  

RSS   =    9.706e-03
SD    =    1.799e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.051e+00    5.125e-02
    2       2.000s     8.757e-01     8.368e-01   -3.888e-02
    3       3.000s     7.199e-01     6.672e-01   -5.270e-02
    4       4.000s     5.560e-01     5.329e-01   -2.309e-02
    5       5.000s     4.168e-01     4.267e-01    9.840e-03
    6       6.000s     3.181e-01     3.426e-01    2.453e-02
    7       7.000s     2.516e-01     2.761e-01    2.450e-02
    8       8.000s     2.029e-01     2.234e-01    2.057e-02
    9       9.000s     1.659e-01     1.818e-01    1.587e-02
   10      10.000s     1.397e-01     1.488e-01    9.140e-03
   11      11.000s     1.205e-01     1.228e-01    2.280e-03
   12      12.000s     1.038e-01     1.021e-01   -1.732e-03
   13      13.000s     8.935e-02     8.579e-02   -3.564e-03
   14      14.000s     7.821e-02     7.286e-02   -5.343e-03
   15      15.000s     6.925e-02     6.264e-02   -6.614e-03
   16      16.000s     6.056e-02     5.455e-02   -6.012e-03
   17      17.000s     5.265e-02     4.815e-02   -4.509e-03
   18      18.000s     4.691e-02     4.308e-02   -3.827e-03
   19      19.000s     4.257e-02     3.907e-02   -3.502e-03
   20      20.000s     3.816e-02     3.590e-02   -2.257e-03
   21      21.000s     3.407e-02     3.339e-02   -6.806e-04
   22      22.000s     3.151e-02     3.140e-02   -1.037e-04
   23      23.000s     3.002e-02     2.983e-02   -1.882e-04
   24      24.000s     2.842e-02     2.859e-02    1.685e-04
   25      25.000s     2.692e-02     2.760e-02    6.874e-04
   26      26.000s     2.637e-02     2.682e-02    4.528e-04
   27      27.000s     2.647e-02     2.621e-02   -2.626e-04
   28      28.000s     2.649e-02     2.572e-02   -7.645e-04
   29      29.000s     2.693e-02     2.533e-02   -1.591e-03
   30      30.000s     2.870e-02     2.503e-02   -3.673e-03

============================================================

