SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/76/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.249e+00     1.232e-02  
T     =       5.578s    13831315784556.268s  

RSS   =    1.039e-02
SD    =    1.861e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.057e+00    5.673e-02
    2       2.000s     8.991e-01     8.853e-01   -1.375e-02
    3       3.000s     7.852e-01     7.420e-01   -4.320e-02
    4       4.000s     6.652e-01     6.223e-01   -4.298e-02
    5       5.000s     5.483e-01     5.222e-01   -2.619e-02
    6       6.000s     4.441e-01     4.385e-01   -5.672e-03
    7       7.000s     3.586e-01     3.685e-01    9.983e-03
    8       8.000s     2.917e-01     3.101e-01    1.832e-02
    9       9.000s     2.402e-01     2.612e-01    2.102e-02
   10      10.000s     1.999e-01     2.204e-01    2.045e-02
   11      11.000s     1.681e-01     1.862e-01    1.806e-02
   12      12.000s     1.429e-01     1.577e-01    1.479e-02
   13      13.000s     1.224e-01     1.338e-01    1.145e-02
   14      14.000s     1.054e-01     1.139e-01    8.487e-03
   15      15.000s     9.131e-02     9.720e-02    5.896e-03
   16      16.000s     7.958e-02     8.327e-02    3.691e-03
   17      17.000s     6.964e-02     7.162e-02    1.988e-03
   18      18.000s     6.121e-02     6.189e-02    6.842e-04
   19      19.000s     5.423e-02     5.375e-02   -4.797e-04
   20      20.000s     4.844e-02     4.695e-02   -1.487e-03
   21      21.000s     4.336e-02     4.127e-02   -2.093e-03
   22      22.000s     3.886e-02     3.652e-02   -2.348e-03
   23      23.000s     3.522e-02     3.254e-02   -2.673e-03
   24      24.000s     3.255e-02     2.922e-02   -3.322e-03
   25      25.000s     3.063e-02     2.645e-02   -4.184e-03
   26      26.000s     2.931e-02     2.413e-02   -5.178e-03
   27      27.000s     2.867e-02     2.219e-02   -6.480e-03
   28      28.000s     2.881e-02     2.057e-02   -8.241e-03
   29      29.000s     2.961e-02     1.921e-02   -1.040e-02
   30      30.000s     3.097e-02     1.808e-02   -1.289e-02

============================================================

