SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/101/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.253e+00     6.008e-03  
T     =       6.590s    81110905013983.344s  

RSS   =    2.607e-02
SD    =    2.948e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.083e+00    8.250e-02
    2       2.000s     9.285e-01     9.309e-01    2.453e-03
    3       3.000s     8.465e-01     8.007e-01   -4.583e-02
    4       4.000s     7.508e-01     6.888e-01   -6.199e-02
    5       5.000s     6.476e-01     5.927e-01   -5.496e-02
    6       6.000s     5.463e-01     5.101e-01   -3.621e-02
    7       7.000s     4.537e-01     4.391e-01   -1.459e-02
    8       8.000s     3.736e-01     3.781e-01    4.538e-03
    9       9.000s     3.070e-01     3.257e-01    1.869e-02
   10      10.000s     2.532e-01     2.807e-01    2.749e-02
   11      11.000s     2.104e-01     2.420e-01    3.160e-02
   12      12.000s     1.769e-01     2.088e-01    3.194e-02
   13      13.000s     1.504e-01     1.803e-01    2.982e-02
   14      14.000s     1.290e-01     1.557e-01    2.671e-02
   15      15.000s     1.113e-01     1.346e-01    2.336e-02
   16      16.000s     9.683e-02     1.165e-01    1.970e-02
   17      17.000s     8.521e-02     1.010e-01    1.575e-02
   18      18.000s     7.560e-02     8.760e-02    1.199e-02
   19      19.000s     6.740e-02     7.611e-02    8.708e-03
   20      20.000s     6.062e-02     6.624e-02    5.619e-03
   21      21.000s     5.532e-02     5.776e-02    2.441e-03
   22      22.000s     5.124e-02     5.047e-02   -7.690e-04
   23      23.000s     4.822e-02     4.421e-02   -4.010e-03
   24      24.000s     4.631e-02     3.883e-02   -7.478e-03
   25      25.000s     4.532e-02     3.421e-02   -1.111e-02
   26      26.000s     4.477e-02     3.024e-02   -1.453e-02
   27      27.000s     4.449e-02     2.683e-02   -1.766e-02
   28      28.000s     4.482e-02     2.390e-02   -2.093e-02
   29      29.000s     4.603e-02     2.138e-02   -2.465e-02
   30      30.000s     4.782e-02     1.921e-02   -2.860e-02

============================================================

