SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/334/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.272e+00     2.045e-02  
T     =       4.474s    545794680517428.688s  

RSS   =    4.421e-03
SD    =    1.214e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.769e-02
    2       2.000s     8.580e-01     8.339e-01   -2.402e-02
    3       3.000s     7.025e-01     6.710e-01   -3.148e-02
    4       4.000s     5.590e-01     5.407e-01   -1.834e-02
    5       5.000s     4.403e-01     4.365e-01   -3.844e-03
    6       6.000s     3.470e-01     3.532e-01    6.202e-03
    7       7.000s     2.752e-01     2.865e-01    1.134e-02
    8       8.000s     2.210e-01     2.332e-01    1.221e-02
    9       9.000s     1.801e-01     1.906e-01    1.055e-02
   10      10.000s     1.480e-01     1.565e-01    8.556e-03
   11      11.000s     1.221e-01     1.293e-01    7.145e-03
   12      12.000s     1.015e-01     1.075e-01    5.990e-03
   13      13.000s     8.511e-02     9.004e-02    4.937e-03
   14      14.000s     7.186e-02     7.610e-02    4.245e-03
   15      15.000s     6.117e-02     6.496e-02    3.788e-03
   16      16.000s     5.293e-02     5.604e-02    3.109e-03
   17      17.000s     4.671e-02     4.891e-02    2.198e-03
   18      18.000s     4.177e-02     4.321e-02    1.438e-03
   19      19.000s     3.771e-02     3.865e-02    9.428e-04
   20      20.000s     3.446e-02     3.500e-02    5.453e-04
   21      21.000s     3.184e-02     3.209e-02    2.444e-04
   22      22.000s     2.966e-02     2.976e-02    1.000e-04
   23      23.000s     2.802e-02     2.789e-02   -1.293e-04
   24      24.000s     2.715e-02     2.640e-02   -7.538e-04
   25      25.000s     2.697e-02     2.521e-02   -1.759e-03
   26      26.000s     2.733e-02     2.425e-02   -3.072e-03
   27      27.000s     2.845e-02     2.349e-02   -4.960e-03
   28      28.000s     3.057e-02     2.288e-02   -7.693e-03
   29      29.000s     3.338e-02     2.239e-02   -1.099e-02
   30      30.000s     3.620e-02     2.200e-02   -1.420e-02

============================================================

