SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/206/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.225e+00     1.876e-02  
T     =       6.130s    43217893703116.680s  

RSS   =    9.996e-03
SD    =    1.825e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.060e+00    5.967e-02
    2       2.000s     9.183e-01     9.030e-01   -1.527e-02
    3       3.000s     8.104e-01     7.699e-01   -4.050e-02
    4       4.000s     6.929e-01     6.568e-01   -3.607e-02
    5       5.000s     5.833e-01     5.608e-01   -2.252e-02
    6       6.000s     4.889e-01     4.792e-01   -9.669e-03
    7       7.000s     4.095e-01     4.099e-01    3.828e-04
    8       8.000s     3.437e-01     3.510e-01    7.290e-03
    9       9.000s     2.897e-01     3.010e-01    1.131e-02
   10      10.000s     2.449e-01     2.585e-01    1.363e-02
   11      11.000s     2.074e-01     2.224e-01    1.503e-02
   12      12.000s     1.765e-01     1.918e-01    1.526e-02
   13      13.000s     1.514e-01     1.657e-01    1.435e-02
   14      14.000s     1.305e-01     1.436e-01    1.313e-02
   15      15.000s     1.127e-01     1.248e-01    1.213e-02
   16      16.000s     9.788e-02     1.088e-01    1.096e-02
   17      17.000s     8.592e-02     9.528e-02    9.369e-03
   18      18.000s     7.607e-02     8.377e-02    7.700e-03
   19      19.000s     6.787e-02     7.398e-02    6.111e-03
   20      20.000s     6.142e-02     6.567e-02    4.252e-03
   21      21.000s     5.659e-02     5.861e-02    2.018e-03
   22      22.000s     5.279e-02     5.261e-02   -1.826e-04
   23      23.000s     4.968e-02     4.751e-02   -2.173e-03
   24      24.000s     4.744e-02     4.318e-02   -4.258e-03
   25      25.000s     4.603e-02     3.951e-02   -6.527e-03
   26      26.000s     4.500e-02     3.638e-02   -8.617e-03
   27      27.000s     4.418e-02     3.373e-02   -1.045e-02
   28      28.000s     4.403e-02     3.148e-02   -1.256e-02
   29      29.000s     4.492e-02     2.956e-02   -1.536e-02
   30      30.000s     4.639e-02     2.793e-02   -1.845e-02

============================================================

