SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/324/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.219e+00     3.507e-02  
T     =       5.047s    1849341598627745.000s  

RSS   =    3.640e-03
SD    =    1.101e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.480e-02
    2       2.000s     8.726e-01     8.551e-01   -1.745e-02
    3       3.000s     7.383e-01     7.077e-01   -3.058e-02
    4       4.000s     6.071e-01     5.868e-01   -2.030e-02
    5       5.000s     4.930e-01     4.876e-01   -5.427e-03
    6       6.000s     4.016e-01     4.063e-01    4.698e-03
    7       7.000s     3.290e-01     3.396e-01    1.056e-02
    8       8.000s     2.715e-01     2.848e-01    1.333e-02
    9       9.000s     2.277e-01     2.399e-01    1.220e-02
   10      10.000s     1.946e-01     2.031e-01    8.479e-03
   11      11.000s     1.673e-01     1.729e-01    5.576e-03
   12      12.000s     1.437e-01     1.481e-01    4.420e-03
   13      13.000s     1.246e-01     1.278e-01    3.183e-03
   14      14.000s     1.098e-01     1.111e-01    1.337e-03
   15      15.000s     9.713e-02     9.746e-02    3.350e-04
   16      16.000s     8.584e-02     8.625e-02    4.077e-04
   17      17.000s     7.695e-02     7.705e-02    9.704e-05
   18      18.000s     7.037e-02     6.950e-02   -8.663e-04
   19      19.000s     6.445e-02     6.331e-02   -1.141e-03
   20      20.000s     5.867e-02     5.824e-02   -4.327e-04
   21      21.000s     5.407e-02     5.407e-02   -1.718e-06
   22      22.000s     5.094e-02     5.066e-02   -2.806e-04
   23      23.000s     4.816e-02     4.785e-02   -3.020e-04
   24      24.000s     4.536e-02     4.556e-02    1.930e-04
   25      25.000s     4.351e-02     4.367e-02    1.553e-04
   26      26.000s     4.305e-02     4.212e-02   -9.216e-04
   27      27.000s     4.324e-02     4.086e-02   -2.381e-03
   28      28.000s     4.377e-02     3.982e-02   -3.952e-03
   29      29.000s     4.523e-02     3.896e-02   -6.265e-03
   30      30.000s     4.771e-02     3.826e-02   -9.453e-03

============================================================

