SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/14/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.282e+00     2.563e-02  
T     =       4.255s    230330183069076.000s  

RSS   =    5.715e-03
SD    =    1.380e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.039e+00    3.939e-02
    2       2.000s     8.575e-01     8.271e-01   -3.040e-02
    3       3.000s     6.969e-01     6.592e-01   -3.771e-02
    4       4.000s     5.447e-01     5.265e-01   -1.824e-02
    5       5.000s     4.183e-01     4.216e-01    3.329e-03
    6       6.000s     3.220e-01     3.386e-01    1.665e-02
    7       7.000s     2.522e-01     2.731e-01    2.091e-02
    8       8.000s     2.025e-01     2.213e-01    1.878e-02
    9       9.000s     1.669e-01     1.803e-01    1.341e-02
   10      10.000s     1.404e-01     1.479e-01    7.492e-03
   11      11.000s     1.198e-01     1.223e-01    2.509e-03
   12      12.000s     1.033e-01     1.020e-01   -1.283e-03
   13      13.000s     8.997e-02     8.603e-02   -3.941e-03
   14      14.000s     7.867e-02     7.338e-02   -5.288e-03
   15      15.000s     6.873e-02     6.338e-02   -5.355e-03
   16      16.000s     6.018e-02     5.547e-02   -4.707e-03
   17      17.000s     5.316e-02     4.922e-02   -3.942e-03
   18      18.000s     4.750e-02     4.428e-02   -3.218e-03
   19      19.000s     4.285e-02     4.037e-02   -2.471e-03
   20      20.000s     3.902e-02     3.729e-02   -1.737e-03
   21      21.000s     3.587e-02     3.484e-02   -1.029e-03
   22      22.000s     3.316e-02     3.291e-02   -2.405e-04
   23      23.000s     3.078e-02     3.139e-02    6.048e-04
   24      24.000s     2.896e-02     3.018e-02    1.222e-03
   25      25.000s     2.786e-02     2.923e-02    1.369e-03
   26      26.000s     2.741e-02     2.848e-02    1.071e-03
   27      27.000s     2.747e-02     2.788e-02    4.107e-04
   28      28.000s     2.810e-02     2.741e-02   -6.924e-04
   29      29.000s     2.939e-02     2.704e-02   -2.354e-03
   30      30.000s     3.127e-02     2.674e-02   -4.523e-03

============================================================

