SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/218/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.256e+00     3.584e-02  
T     =       4.573s    219298066984966.375s  

RSS   =    7.373e-03
SD    =    1.568e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.045e+00    4.480e-02
    2       2.000s     8.715e-01     8.466e-01   -2.487e-02
    3       3.000s     7.303e-01     6.874e-01   -4.296e-02
    4       4.000s     5.898e-01     5.594e-01   -3.037e-02
    5       5.000s     4.621e-01     4.566e-01   -5.506e-03
    6       6.000s     3.591e-01     3.739e-01    1.483e-02
    7       7.000s     2.845e-01     3.075e-01    2.300e-02
    8       8.000s     2.319e-01     2.542e-01    2.223e-02
    9       9.000s     1.929e-01     2.113e-01    1.835e-02
   10      10.000s     1.635e-01     1.768e-01    1.333e-02
   11      11.000s     1.418e-01     1.491e-01    7.310e-03
   12      12.000s     1.249e-01     1.269e-01    1.956e-03
   13      13.000s     1.102e-01     1.090e-01   -1.168e-03
   14      14.000s     9.743e-02     9.463e-02   -2.804e-03
   15      15.000s     8.730e-02     8.308e-02   -4.223e-03
   16      16.000s     7.885e-02     7.380e-02   -5.051e-03
   17      17.000s     7.093e-02     6.635e-02   -4.584e-03
   18      18.000s     6.393e-02     6.035e-02   -3.575e-03
   19      19.000s     5.861e-02     5.554e-02   -3.073e-03
   20      20.000s     5.448e-02     5.167e-02   -2.805e-03
   21      21.000s     5.067e-02     4.856e-02   -2.112e-03
   22      22.000s     4.742e-02     4.606e-02   -1.356e-03
   23      23.000s     4.520e-02     4.406e-02   -1.144e-03
   24      24.000s     4.358e-02     4.244e-02   -1.138e-03
   25      25.000s     4.194e-02     4.115e-02   -7.936e-04
   26      26.000s     4.054e-02     4.010e-02   -4.392e-04
   27      27.000s     3.993e-02     3.927e-02   -6.600e-04
   28      28.000s     3.995e-02     3.859e-02   -1.360e-03
   29      29.000s     4.031e-02     3.805e-02   -2.257e-03
   30      30.000s     4.119e-02     3.762e-02   -3.566e-03

============================================================

