SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/203/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.208e+00     3.458e-02  
T     =       4.832s    1095474955371600.125s  

RSS   =    8.720e-04
SD    =    5.391e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.017e+00    1.652e-02
    2       2.000s     8.460e-01     8.330e-01   -1.301e-02
    3       3.000s     6.976e-01     6.837e-01   -1.389e-02
    4       4.000s     5.681e-01     5.623e-01   -5.765e-03
    5       5.000s     4.622e-01     4.637e-01    1.487e-03
    6       6.000s     3.782e-01     3.835e-01    5.252e-03
    7       7.000s     3.121e-01     3.182e-01    6.109e-03
    8       8.000s     2.601e-01     2.652e-01    5.078e-03
    9       9.000s     2.190e-01     2.221e-01    3.148e-03
   10      10.000s     1.857e-01     1.870e-01    1.377e-03
   11      11.000s     1.582e-01     1.585e-01    3.849e-04
   12      12.000s     1.354e-01     1.354e-01   -6.594e-06
   13      13.000s     1.168e-01     1.165e-01   -2.285e-04
   14      14.000s     1.015e-01     1.012e-01   -3.410e-04
   15      15.000s     8.896e-02     8.875e-02   -2.135e-04
   16      16.000s     7.859e-02     7.862e-02    3.275e-05
   17      17.000s     7.024e-02     7.039e-02    1.525e-04
   18      18.000s     6.354e-02     6.370e-02    1.520e-04
   19      19.000s     5.803e-02     5.825e-02    2.192e-04
   20      20.000s     5.342e-02     5.383e-02    4.113e-04
   21      21.000s     4.956e-02     5.023e-02    6.673e-04
   22      22.000s     4.631e-02     4.730e-02    9.907e-04
   23      23.000s     4.355e-02     4.493e-02    1.379e-03
   24      24.000s     4.133e-02     4.299e-02    1.664e-03
   25      25.000s     3.980e-02     4.142e-02    1.619e-03
   26      26.000s     3.901e-02     4.014e-02    1.127e-03
   27      27.000s     3.903e-02     3.910e-02    6.789e-05
   28      28.000s     4.005e-02     3.826e-02   -1.796e-03
   29      29.000s     4.215e-02     3.757e-02   -4.584e-03
   30      30.000s     4.502e-02     3.701e-02   -8.005e-03

============================================================

