SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/342/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 223 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.198e+00     7.766e-02  
T     =       4.191s       77.212s  

RSS   =    2.073e-03
SD    =    8.313e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.020e+00    2.010e-02
    2       2.000s     8.371e-01     8.189e-01   -1.830e-02
    3       3.000s     6.812e-01     6.601e-01   -2.105e-02
    4       4.000s     5.428e-01     5.349e-01   -7.928e-03
    5       5.000s     4.294e-01     4.361e-01    6.614e-03
    6       6.000s     3.442e-01     3.580e-01    1.378e-02
    7       7.000s     2.828e-01     2.963e-01    1.351e-02
    8       8.000s     2.373e-01     2.476e-01    1.029e-02
    9       9.000s     2.026e-01     2.090e-01    6.369e-03
   10      10.000s     1.769e-01     1.784e-01    1.495e-03
   11      11.000s     1.574e-01     1.541e-01   -3.289e-03
   12      12.000s     1.408e-01     1.348e-01   -5.932e-03
   13      13.000s     1.259e-01     1.195e-01   -6.406e-03
   14      14.000s     1.135e-01     1.072e-01   -6.332e-03
   15      15.000s     1.035e-01     9.737e-02   -6.102e-03
   16      16.000s     9.433e-02     8.945e-02   -4.886e-03
   17      17.000s     8.599e-02     8.305e-02   -2.938e-03
   18      18.000s     7.936e-02     7.784e-02   -1.518e-03
   19      19.000s     7.438e-02     7.359e-02   -7.926e-04
   20      20.000s     6.991e-02     7.007e-02    1.598e-04
   21      21.000s     6.570e-02     6.715e-02    1.455e-03
   22      22.000s     6.239e-02     6.469e-02    2.306e-03
   23      23.000s     5.998e-02     6.261e-02    2.623e-03
   24      24.000s     5.777e-02     6.081e-02    3.046e-03
   25      25.000s     5.576e-02     5.925e-02    3.490e-03
   26      26.000s     5.474e-02     5.788e-02    3.137e-03
   27      27.000s     5.480e-02     5.665e-02    1.849e-03
   28      28.000s     5.527e-02     5.554e-02    2.738e-04
   29      29.000s     5.592e-02     5.453e-02   -1.393e-03
   30      30.000s     5.717e-02     5.359e-02   -3.583e-03

============================================================

