SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/201/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.200e+00     1.781e-02  
T     =       6.506s    63224126817711.953s  

RSS   =    7.148e-03
SD    =    1.544e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.047e+00    4.704e-02
    2       2.000s     9.059e-01     9.004e-01   -5.461e-03
    3       3.000s     8.020e-01     7.746e-01   -2.735e-02
    4       4.000s     6.970e-01     6.668e-01   -3.018e-02
    5       5.000s     5.991e-01     5.743e-01   -2.475e-02
    6       6.000s     5.116e-01     4.950e-01   -1.659e-02
    7       7.000s     4.341e-01     4.270e-01   -7.005e-03
    8       8.000s     3.662e-01     3.687e-01    2.564e-03
    9       9.000s     3.089e-01     3.187e-01    9.820e-03
   10      10.000s     2.619e-01     2.759e-01    1.396e-02
   11      11.000s     2.231e-01     2.391e-01    1.597e-02
   12      12.000s     1.910e-01     2.076e-01    1.655e-02
   13      13.000s     1.649e-01     1.805e-01    1.561e-02
   14      14.000s     1.438e-01     1.573e-01    1.355e-02
   15      15.000s     1.261e-01     1.375e-01    1.136e-02
   16      16.000s     1.110e-01     1.204e-01    9.407e-03
   17      17.000s     9.848e-02     1.058e-01    7.312e-03
   18      18.000s     8.813e-02     9.326e-02    5.132e-03
   19      19.000s     7.904e-02     8.251e-02    3.464e-03
   20      20.000s     7.088e-02     7.329e-02    2.413e-03
   21      21.000s     6.396e-02     6.538e-02    1.421e-03
   22      22.000s     5.844e-02     5.861e-02    1.681e-04
   23      23.000s     5.396e-02     5.279e-02   -1.171e-03
   24      24.000s     5.035e-02     4.781e-02   -2.542e-03
   25      25.000s     4.771e-02     4.353e-02   -4.176e-03
   26      26.000s     4.602e-02     3.987e-02   -6.152e-03
   27      27.000s     4.511e-02     3.672e-02   -8.386e-03
   28      28.000s     4.500e-02     3.403e-02   -1.097e-02
   29      29.000s     4.569e-02     3.172e-02   -1.398e-02
   30      30.000s     4.675e-02     2.974e-02   -1.702e-02

============================================================

