SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/247/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.235e+00     1.748e-02  
T     =       5.126s    164242650693700.938s  

RSS   =    3.267e-03
SD    =    1.044e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.343e-02
    2       2.000s     8.679e-01     8.534e-01   -1.455e-02
    3       3.000s     7.317e-01     7.052e-01   -2.649e-02
    4       4.000s     6.034e-01     5.833e-01   -2.008e-02
    5       5.000s     4.914e-01     4.830e-01   -8.409e-03
    6       6.000s     3.998e-01     4.005e-01    7.064e-04
    7       7.000s     3.267e-01     3.326e-01    5.964e-03
    8       8.000s     2.678e-01     2.768e-01    8.966e-03
    9       9.000s     2.207e-01     2.308e-01    1.014e-02
   10      10.000s     1.837e-01     1.930e-01    9.267e-03
   11      11.000s     1.543e-01     1.619e-01    7.593e-03
   12      12.000s     1.296e-01     1.363e-01    6.687e-03
   13      13.000s     1.089e-01     1.152e-01    6.356e-03
   14      14.000s     9.239e-02     9.791e-02    5.516e-03
   15      15.000s     7.938e-02     8.365e-02    4.268e-03
   16      16.000s     6.845e-02     7.192e-02    3.477e-03
   17      17.000s     5.924e-02     6.227e-02    3.031e-03
   18      18.000s     5.218e-02     5.433e-02    2.157e-03
   19      19.000s     4.685e-02     4.780e-02    9.535e-04
   20      20.000s     4.227e-02     4.243e-02    1.526e-04
   21      21.000s     3.827e-02     3.800e-02   -2.636e-04
   22      22.000s     3.529e-02     3.437e-02   -9.211e-04
   23      23.000s     3.318e-02     3.137e-02   -1.811e-03
   24      24.000s     3.128e-02     2.891e-02   -2.371e-03
   25      25.000s     2.952e-02     2.688e-02   -2.640e-03
   26      26.000s     2.848e-02     2.522e-02   -3.258e-03
   27      27.000s     2.828e-02     2.385e-02   -4.432e-03
   28      28.000s     2.856e-02     2.272e-02   -5.839e-03
   29      29.000s     2.932e-02     2.179e-02   -7.534e-03
   30      30.000s     3.109e-02     2.102e-02   -1.007e-02

============================================================

