SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/169/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.149e+00     1.435e-02  
T     =       7.551s    336068466926857.875s  

RSS   =    3.813e-03
SD    =    1.127e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.021e+00    2.115e-02
    2       2.000s     8.898e-01     8.963e-01    6.427e-03
    3       3.000s     7.893e-01     7.869e-01   -2.401e-03
    4       4.000s     7.019e-01     6.910e-01   -1.081e-02
    5       5.000s     6.247e-01     6.071e-01   -1.755e-02
    6       6.000s     5.541e-01     5.336e-01   -2.054e-02
    7       7.000s     4.875e-01     4.692e-01   -1.836e-02
    8       8.000s     4.243e-01     4.128e-01   -1.151e-02
    9       9.000s     3.664e-01     3.633e-01   -3.044e-03
   10      10.000s     3.162e-01     3.200e-01    3.814e-03
   11      11.000s     2.738e-01     2.821e-01    8.297e-03
   12      12.000s     2.375e-01     2.489e-01    1.137e-02
   13      13.000s     2.065e-01     2.198e-01    1.335e-02
   14      14.000s     1.805e-01     1.943e-01    1.381e-02
   15      15.000s     1.590e-01     1.720e-01    1.303e-02
   16      16.000s     1.406e-01     1.524e-01    1.186e-02
   17      17.000s     1.248e-01     1.353e-01    1.053e-02
   18      18.000s     1.115e-01     1.203e-01    8.775e-03
   19      19.000s     1.003e-01     1.072e-01    6.903e-03
   20      20.000s     9.011e-02     9.565e-02    5.544e-03
   21      21.000s     8.097e-02     8.557e-02    4.593e-03
   22      22.000s     7.335e-02     7.673e-02    3.385e-03
   23      23.000s     6.726e-02     6.899e-02    1.735e-03
   24      24.000s     6.228e-02     6.222e-02   -6.581e-05
   25      25.000s     5.838e-02     5.628e-02   -2.098e-03
   26      26.000s     5.586e-02     5.108e-02   -4.787e-03
   27      27.000s     5.466e-02     4.652e-02   -8.137e-03
   28      28.000s     5.422e-02     4.253e-02   -1.169e-02
   29      29.000s     5.418e-02     3.903e-02   -1.515e-02
   30      30.000s     5.441e-02     3.597e-02   -1.844e-02

============================================================

