SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/333/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.238e+00     2.707e-02  
T     =       4.752s    326475740537819.812s  

RSS   =    2.577e-03
SD    =    9.268e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.030e+00    2.980e-02
    2       2.000s     8.614e-01     8.395e-01   -2.188e-02
    3       3.000s     7.105e-01     6.853e-01   -2.518e-02
    4       4.000s     5.719e-01     5.604e-01   -1.154e-02
    5       5.000s     4.584e-01     4.592e-01    8.171e-04
    6       6.000s     3.696e-01     3.772e-01    7.570e-03
    7       7.000s     3.006e-01     3.107e-01    1.018e-02
    8       8.000s     2.472e-01     2.569e-01    9.742e-03
    9       9.000s     2.061e-01     2.133e-01    7.141e-03
   10      10.000s     1.738e-01     1.779e-01    4.188e-03
   11      11.000s     1.471e-01     1.493e-01    2.247e-03
   12      12.000s     1.250e-01     1.261e-01    1.154e-03
   13      13.000s     1.069e-01     1.073e-01    4.366e-04
   14      14.000s     9.181e-02     9.209e-02    2.739e-04
   15      15.000s     7.910e-02     7.975e-02    6.537e-04
   16      16.000s     6.888e-02     6.975e-02    8.726e-04
   17      17.000s     6.106e-02     6.165e-02    5.903e-04
   18      18.000s     5.472e-02     5.509e-02    3.701e-04
   19      19.000s     4.917e-02     4.977e-02    5.998e-04
   20      20.000s     4.466e-02     4.547e-02    8.087e-04
   21      21.000s     4.139e-02     4.198e-02    5.845e-04
   22      22.000s     3.887e-02     3.915e-02    2.808e-04
   23      23.000s     3.660e-02     3.686e-02    2.521e-04
   24      24.000s     3.484e-02     3.500e-02    1.624e-04
   25      25.000s     3.388e-02     3.350e-02   -3.792e-04
   26      26.000s     3.346e-02     3.228e-02   -1.180e-03
   27      27.000s     3.331e-02     3.129e-02   -2.019e-03
   28      28.000s     3.375e-02     3.049e-02   -3.256e-03
   29      29.000s     3.515e-02     2.984e-02   -5.313e-03
   30      30.000s     3.730e-02     2.932e-02   -7.986e-03

============================================================

