SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/158/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.175e+00     3.482e-02  
T     =       5.521s    1414768181386890.000s  

RSS   =    8.496e-04
SD    =    5.322e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.015e+00    1.543e-02
    2       2.000s     8.623e-01     8.530e-01   -9.327e-03
    3       3.000s     7.290e-01     7.174e-01   -1.160e-02
    4       4.000s     6.117e-01     6.043e-01   -7.383e-03
    5       5.000s     5.114e-01     5.100e-01   -1.420e-03
    6       6.000s     4.276e-01     4.313e-01    3.673e-03
    7       7.000s     3.603e-01     3.656e-01    5.324e-03
    8       8.000s     3.068e-01     3.108e-01    3.951e-03
    9       9.000s     2.630e-01     2.651e-01    2.069e-03
   10      10.000s     2.263e-01     2.269e-01    6.326e-04
   11      11.000s     1.960e-01     1.951e-01   -9.061e-04
   12      12.000s     1.706e-01     1.685e-01   -2.008e-03
   13      13.000s     1.478e-01     1.464e-01   -1.413e-03
   14      14.000s     1.274e-01     1.279e-01    4.640e-04
   15      15.000s     1.105e-01     1.125e-01    1.941e-03
   16      16.000s     9.709e-02     9.962e-02    2.532e-03
   17      17.000s     8.584e-02     8.888e-02    3.040e-03
   18      18.000s     7.631e-02     7.993e-02    3.619e-03
   19      19.000s     6.884e-02     7.245e-02    3.618e-03
   20      20.000s     6.312e-02     6.622e-02    3.100e-03
   21      21.000s     5.821e-02     6.102e-02    2.806e-03
   22      22.000s     5.396e-02     5.668e-02    2.717e-03
   23      23.000s     5.091e-02     5.306e-02    2.148e-03
   24      24.000s     4.890e-02     5.003e-02    1.133e-03
   25      25.000s     4.718e-02     4.751e-02    3.373e-04
   26      26.000s     4.575e-02     4.541e-02   -3.439e-04
   27      27.000s     4.547e-02     4.366e-02   -1.819e-03
   28      28.000s     4.660e-02     4.219e-02   -4.404e-03
   29      29.000s     4.844e-02     4.097e-02   -7.467e-03
   30      30.000s     5.040e-02     3.995e-02   -1.045e-02

============================================================

