SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/133/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.238e+00     4.195e-02  
T     =       4.504s    186525400695888.438s  

RSS   =    4.058e-03
SD    =    1.163e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.034e+00    3.366e-02
    2       2.000s     8.618e-01     8.362e-01   -2.555e-02
    3       3.000s     7.100e-01     6.781e-01   -3.195e-02
    4       4.000s     5.668e-01     5.514e-01   -1.533e-02
    5       5.000s     4.471e-01     4.500e-01    2.938e-03
    6       6.000s     3.546e-01     3.688e-01    1.416e-02
    7       7.000s     2.860e-01     3.037e-01    1.769e-02
    8       8.000s     2.361e-01     2.516e-01    1.548e-02
    9       9.000s     1.996e-01     2.099e-01    1.024e-02
   10      10.000s     1.716e-01     1.764e-01    4.826e-03
   11      11.000s     1.489e-01     1.497e-01    7.867e-04
   12      12.000s     1.302e-01     1.282e-01   -2.003e-03
   13      13.000s     1.149e-01     1.110e-01   -3.872e-03
   14      14.000s     1.019e-01     9.728e-02   -4.592e-03
   15      15.000s     9.049e-02     8.627e-02   -4.220e-03
   16      16.000s     8.091e-02     7.744e-02   -3.466e-03
   17      17.000s     7.315e-02     7.038e-02   -2.771e-03
   18      18.000s     6.663e-02     6.472e-02   -1.911e-03
   19      19.000s     6.097e-02     6.019e-02   -7.824e-04
   20      20.000s     5.631e-02     5.656e-02    2.426e-04
   21      21.000s     5.270e-02     5.365e-02    9.511e-04
   22      22.000s     4.981e-02     5.132e-02    1.508e-03
   23      23.000s     4.759e-02     4.945e-02    1.862e-03
   24      24.000s     4.631e-02     4.796e-02    1.650e-03
   25      25.000s     4.589e-02     4.676e-02    8.714e-04
   26      26.000s     4.585e-02     4.581e-02   -4.128e-05
   27      27.000s     4.595e-02     4.504e-02   -9.155e-04
   28      28.000s     4.640e-02     4.442e-02   -1.974e-03
   29      29.000s     4.714e-02     4.393e-02   -3.207e-03
   30      30.000s     4.782e-02     4.354e-02   -4.278e-03

============================================================

