SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/100/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.225e+00     4.639e-02  
T     =       5.086s    312983863908663.250s  

RSS   =    9.220e-03
SD    =    1.753e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.053e+00    5.257e-02
    2       2.000s     8.937e-01     8.730e-01   -2.073e-02
    3       3.000s     7.721e-01     7.255e-01   -4.665e-02
    4       4.000s     6.428e-01     6.043e-01   -3.859e-02
    5       5.000s     5.198e-01     5.047e-01   -1.514e-02
    6       6.000s     4.159e-01     4.229e-01    6.935e-03
    7       7.000s     3.361e-01     3.557e-01    1.955e-02
    8       8.000s     2.773e-01     3.005e-01    2.314e-02
    9       9.000s     2.337e-01     2.551e-01    2.141e-02
   10      10.000s     2.006e-01     2.179e-01    1.725e-02
   11      11.000s     1.750e-01     1.873e-01    1.231e-02
   12      12.000s     1.544e-01     1.621e-01    7.700e-03
   13      13.000s     1.374e-01     1.415e-01    4.068e-03
   14      14.000s     1.232e-01     1.245e-01    1.344e-03
   15      15.000s     1.113e-01     1.106e-01   -7.054e-04
   16      16.000s     1.011e-01     9.910e-02   -1.993e-03
   17      17.000s     9.210e-02     8.969e-02   -2.406e-03
   18      18.000s     8.422e-02     8.197e-02   -2.255e-03
   19      19.000s     7.767e-02     7.562e-02   -2.053e-03
   20      20.000s     7.242e-02     7.040e-02   -2.016e-03
   21      21.000s     6.816e-02     6.611e-02   -2.043e-03
   22      22.000s     6.464e-02     6.259e-02   -2.043e-03
   23      23.000s     6.172e-02     5.970e-02   -2.021e-03
   24      24.000s     5.929e-02     5.732e-02   -1.965e-03
   25      25.000s     5.729e-02     5.537e-02   -1.920e-03
   26      26.000s     5.591e-02     5.377e-02   -2.139e-03
   27      27.000s     5.538e-02     5.245e-02   -2.928e-03
   28      28.000s     5.571e-02     5.137e-02   -4.336e-03
   29      29.000s     5.664e-02     5.048e-02   -6.158e-03
   30      30.000s     5.793e-02     4.975e-02   -8.177e-03

============================================================

